Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Cliquer dans la barre du bas pour la fonctionnalité UEC qui ne fonctionne pas.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Nuage &amp; brouillard de Toggler outrepasse les options de brouillard au-lieu de la cacher, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Nuage &amp; brouillard de Toggler outrepasse les options de brouillard de Hide It.",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","Si vous changez l'heure avec Play It!, ça sera remis aux valeurs de Real Time quand vous enlèverez la pause. C'est le comportement prévu. De même accélérer le jeu fonctionne bien, mais si vous changez la vitesse du cycle jour/nuit, l'heure sur l'horloge restera la même ainsi que pour les citoyens (visuellement les jours passe rapidement, mais le temps défini par le mod Real Time affecte le comportement des citoyens).",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","La compatibilité est incertaine, mais la limite augmentée de véhicules supplémentaires n'est probablement pas utilisée par PXPVehicleInfo, conduisant à des numéros incorrects lorsque vous dépassez la limite du véhicule d'origine.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Envisagez de remplacer l(es) ancien(s) élément(s) qui en ont besoin par des plus récents et ensuite de vous désabonner de ce mod.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Copyright par l'auteur OpenMSX, sous licence GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Licence Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM peut casser Find It. Lancer le jeu en tant qu'administrateur peut temporairement résoudre ce problème d'incompatibilité.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR est incompatible avec les options de zonage avancées de Network Extensions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster n'affectera pas les routes CSUR, car elles n'utilisent pas les profondeurs de route standard.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic remplace les options du brouillard de Hide It, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic remplace les options du brouillard de Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Désactivez le mod intégré de Colossal Order, car sa fonction est incluse dans Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Désactivez les mods intégrés de Colossal Order, car leur fonctions est incluse dans Game Anarchy : Argent Illimité, Minerai Et Pétrole Illimités, Tout Débloquer. Veillez à activer les fonctions avant de charger une sauvegarde.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Désactive la couleur Classique de la lumière du soleil, de l'intensité Classique de la lumière du soleil et les réglages classiques des couleurs du jour.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","La désactivation de la pollution de l'eau n'est pas immédiate, il faut un certain temps pour que l'eau polluée se dissipe. La réactivation de la pollution des sols ou de l'eau n'est pas non plus immédiate, cela prends un certain temps pour que ça s'accumule.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","En raison des changements significatifs dans le jeu de base, il est conseillé de n'utiliser ce mod que pour les nouvelles parties.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS ne détecte pas les CitizenUnits supplémentaires.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Désactivez l'anarchie ou enlevez les arbres/rochers avant de placer quoi que ce soit, pour éviter qu'il y ait des arbres/rochers à l'intérieur des bâtiments ou sur les routes.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Les routes surélevées, les ponts et les tunnels sont des types de réseaux séparés et devront être remplacés séparément. Lisez la page du Workshop pour des liens de collections de remplacement.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","EML a déjà une meilleure fonctionnalité d'affichage des limites.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","EML a déjà la fonctionnalité de Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","EML a la fonction d'électrification des routes intégrée.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","La hauteur des "" maillages surélevés "" IMT existants (îlots de circulation) ne sera pas automatiquement adaptée. Les autres marquages s'adapteront automatiquement.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 a toute la fonctionnalité de HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 a toute la fonctionnalité de More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel a déjà la fonctionnalité de déplacement de Chirper.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Les filtres Find It ne fonctionnent pas correctement avec le mod Tree &amp; Vehicle Prop.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It a la fonction 'Tout débloquer'. Vous pouvez vous désabonner du mod 'Unlock All + Wonders' .",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Ne va pas bulldozer si vous possédez des catastrophes naturelles. Vous devez utiliser l'unité d'intervention aux catastrophes dans ce cas. Les nouvelles catégories de construction ne sont pas bulldozer.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Les pompiers peuvent marcher au lieu de courir pour retourner à leur camion de pompier.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Pour les véhicules de transport en commun qui apparaissent dans un dépôt, les véhicules sont listés au dépôt au lieu de l'arrêt.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Pour les centres de transport en commun, cela ne fonctionne que si la partie de bus est un sous-bâtiment.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster a toutes les fonctionnalités de Mini FPS Booster, et plus encore.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","Dans le menu principal, le délai dans les options du mod sera incorrect. Pendant le jeu, les options du mod montrent le temps de retard correct, correspondant au temps réel ralenti.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Le jeu se met automatiquement en pause lorsque vous modifiez le temps et le temps reprend quand vous quittez de la pause. Les options de vitesse de temps dans TimeWarp ne fonctionneront pas.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Le jeu se met automatiquement en pause lorsque vous modifiez le temps et le temps reprend quand vous quittez de la pause. Les options de vitesse de temps dans Ultimate Eyecandy ne fonctionneront pas.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller casse Harmony et tous les mods qui en dépendent. Utilisez plutôt Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned peut désactiver la résolution de l'interface utilisateur. Utilisez la version régulière d'Harmony à la place.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Si les lignes de contour ne fonctionnent pas, désactivez ""Overwrite Terrain"" et définissez la valeur à environ 100 dans les options de ROTTERdams.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Si les paramètres par défaut semblent trop sombres, augmentez les paramètres d'intensité de la lumière globale et/ou ambiante dans Ultimate Eyecandy. Les ombres doivent être réglées au maximum à l'aide de Shadow Strength Adjuster pour éviter que le soleil ne traverse les objets. Pour rendre les ombres moins visibles, réduisez l'intensité de la lumière globale et augmentez l'intensité de la lumière ambiante dans Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Si vous modifiez les paramètres graphiques ou la distance de visibilité des props, vous devrez redémarrer le jeu pour que les decals soient mis à jour.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Si vous changez l'option Move It ""Contrôle avancé des Piliers"", vos peintures de surface existantes pourraient disparaître.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Si vous crée un demi-tour avec les connexions de voies de TM:PE, la règle de demi-tour sera conservé après avoir enlevé la connexion de voie. Donc retirez-le manuellement.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Si vous ne voulez pas que le feu se propage d'arbre en arbre, vous n'avez pas besoin de ce mod, mais vous pouvez à la place activer l'option du jeu ""Désactiver propagation des incendies"".",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Si vous activez ce mod pour une ressource produite par des bâtiments industriels, ces derniers tenteront d'exporter tous leurs produits. Cela entraînera très probablement l'abandon de du bâtiment, car il n'y a pas assez d'acheteurs.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Si vous rencontrez des problèmes avec les chemins des réserves naturelles ou la superposition des lignes topographiques, lisez la description du mod sur le Steam Workshop pour trouver des solutions.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Si vous utilisez plus d'un des OxylonEuroSoundpack, vous pouvez obtenir un ou plusieurs avertissements ""déjà existants"". Ils sont inoffensifs.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Si vous utilisez ceci uniquement pour des captures d'écran haute définition, vous n'avez pas besoin de ce mod et pouvez utiliser la fonction par défaut Maj+F12.",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","Si vous voulez que le nouveau cubemap soit uniquement diurne, avec le ciel nocturne par défaut, activez les paramètres suivants pour Fog Controller : ""Daynight Fog"" et ""Classic Fog"", et activez les paramètres suivants pour Daylight Classic : ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" et ""Allow Classic fog effect if day/night cycle is on"".",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","Si vous souhaitez utiliser les anciens accessoires qui sont inclus dans le mod original, vous devez garder le mod original abonné, mais désactivé. Vous pouvez également déplacer les fichiers .crp originaux vers votre dossier de ressources local et vous désabonner du mod original. Si vous commencez une nouvelle ville, il est préférable de se désabonner du mod original et d'utiliser les surfaces plaçables de cette collection : https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","Si vous n'arrivez pas à déplacer les props verticalement avec Move It, essayez de désactiver et de réactiver ""prop snapping"" dans les options du mod Prop Anarchy.",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","Le marquage IMT sera perdu sur les segments remplacés et les intersections connectées.",REPORT_NOTE_84,,
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Afin de construire des connexions extérieures avec des routes zonables en dehors des tuiles déverrouillées, vous devez désactiver temporairement le zonage avec un autre mod. Dans l'éditeur de carte, les connexions doivent utiliser des routes originales, et non des routes personnalisées. Les bus interurbains n'entrent dans la ville que par des connexions extérieures à sens unique, et non par une route à double sens.",REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","Dans les paramètres de ""Express Bus Services (TLM Plugin)"", les options ""Experimental"" et ""Agressive"" peuvent provoquer la disparition des bus si Transport Line Manager est également utilisé. L'option ""Prudential"" fonctionne comme prévu.",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.","La fonctionnalité de ce mod est incluse dans le jeu.",REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","Apparait incorrectement comme Script de Caméra.",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","À la place de (ou combiné avec) ce mod, vous pouvez vous abonner à des habitants personnalisés depuis le Workshop pour une foule plus diverse.",REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.","Destiné uniquement pour un sol plat.",REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Les bus interurbains entrent dans la ville uniquement par les autoroutes à sens unique, et non par les autoroutes à deux sens.",REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","IPT2 possède déjà une fonctionnalité (différente) d'""intervalle des départs"". Cela fonctionne en temps réel au lieu du temps du jeu, et pour les dépôts individuels.",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!","Il est FORTEMENT recommandé de ne pas utiliser ce mod !",REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.","Il est fortement recommandé de faire une copie d'une sauvegarde existante avant d'utiliser ce mod sur celle-ci.",REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.","Il faut un certain temps avant que la circulation ne commence à obéir aux nouvelles règles. L'auteur classifie ce mod d'avancé/expérimental.",REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","Il est préférable de désactiver l'option de durée dynamique du jour dans Real Time, car Cubemap Replacer utilise des heures codées en dur pour le coucher et le lever du soleil.",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","Il est préférable de désactiver l'option de durée dynamique du jour dans Real Time, car Relight utilise des heures codées en dur pour le coucher et le lever du soleil.",REPORT_NOTE_97,,
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","Il n'est pas recommandé d'utiliser ceci dans l'éditeur de carte, car les cartes créées nécessiteront Prop Anarchy.",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","Il n'est pas clair si cela nécessite le mod Extra Vehicle Effects.",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance comprend déjà la fonctionnalité ""no deathcare"".",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod inclut toutes les fonctionnalités de Safenets, et plus encore.",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","Rendre ""historique"" fait maintenant partie du jeu lui-même, mais avec ce mod, un bâtiment historique ne peut pas être abandonné.",REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.","Assurez-vous que votre image est un carré, et non un rectangle.",REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up. Can cause issues in late game in the way that suddenly all demands stops. Loading the city w/o this mod installed and save it again, fixes this issue. Turn off ""Show RCI demand value on status bar"", as it will spam your log and causes issues.","Veillez à ce que le mod soit toujours activé, dès le début d'une nouvelle partie. De plus, modifiez les valeurs dès le début et laissez-les fixes pour toujours, ou ne les modifiez pas du tout. Passer d'une valeur fixe à une valeur variable peut vraiment déséquilibrer la demande, et cela peut prendre longtemps pour la rattraper. Cela peut causer des problèmes en fin de partie, dans la mesure où toutes les demandes s'arrêtent soudainement. Chargez la ville sans ce mod et sauvegardez-la à nouveau pour résoudre ce problème. Désactivez l'option ""Afficher la valeur de la demande RCI sur la barre d'état"", car elle pollue votre fichier journal et cause des problèmes.",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","Les options du mod Shadow Distance Fix sont réinitialisé au chargement du jeu.",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without source codes and with an unclear description should better not be subscribed.","Les mods sans code source et avec une description vague devraient être évité.",REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM vous permet déjà de convertir les arrêts de train en stations de métro.",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM gère les points d'apparition des métros, donc si vous avez des problèmes avec l'apparition des métros, vérifiez MOM.",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel a la fonctionnalité de Sort Mod Settings, et plus encore.",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel a la fonctionnalité de Wider OptionsPanel, et plus encore.",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.","La vitesse de déplacement à un impact significatif sur le temps d'embarquement des trains et métros, en particulier pour les trains longs. Les personnes traversant la rue lentement peuvent provoquer des embouteillages, car ils bloquent les véhicules.",REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Musique utilisée avec la permission du développeur du jeu, ConcernedApe, mais on ne sait pas si le streaming est autorisé.",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul est perturbé par le ralentissement de l'écoulement du temps. Les feux de forêt seront notamment beaucoup plus fréquents. Définissez une faible probabilité d'incendie comme solution de rechange.",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully","Nécessite un processus spécifique pour modifier les sons. Lisez attentivement la page du workshop",REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins provoque des problèmes de zonage sur les routes de CSUR.",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins possède toutes les fonctionnalités de NoPillars.",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","Les modifications apportées par Network Skins seront perdues sur les segments de réseau remplacés.",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Les nouvelles apparences ajoutées avec Network Skins dans une session ne reflètent pas toujours les modifications apportées par Traffic Light Replacer tant que le jeu n'a pas été relancé.",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","Il n'est pas nécessaire de s'abonner à More Network Stuff si vous ne créez pas de cartes ou de ressources.",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller a déjà la capacité d'ajouter un passage piéton n'importe où sur une route.",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal a moins de fonctions, mais une meilleure interface. Si vous n'utilisez pas les fonctions supplémentaires, vous pouvez passer à Node Controller Renewal.",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","NOTE : N'utilisez pas la solution décrite sur la page du Workshop (recharger la ville), car cela pourrait causer des problèmes avec les autres mods.",REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Note : Le fichier local ne sera pas supprimé lors du désabonnement. Il doit être enlevé manuellement, voir la page du Workshop.",REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.","Les maisons de retraite ont une fenêtre de sélection de véhicules vide et inutile.",REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","Seuls les modules CSUR centrés peuvent créer des intersections avec les routes non-CSUR.",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.","Les surfaces peintes peuvent être réinitialisées si vous vous abonnez à quelque chose lorsque le jeu est lancé.",REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter casse Harmony et tout mod dépendant d'Harmony. Passez à Repaint.",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","Picker prend un objet différent lorsque Dynamic Asset Sorter change l'ordre des éléments.",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Les props ""NTCP"" apparaissent comme manquant dans Loading Screen Mod. C'est une fausse alerte et peut être ignoré.",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It! possède déjà la fonction de vitesse du jeu.",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It! possède des options météo plus étendues.",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It! possède la plupart des fonctionnalités d'Ultimate Eyecandy. Utilisez Play It! avec Render It! et Theme Mixer 2 pour un remplacement complet des fonctionnalités.",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","Veuillez noter que la compatibilité du mod RT est en bêta et qu'il peut y avoir des bugs.",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO a désormais les fonctionnalités de Grow the Ploppables. Utiliser les 2 mods ensemble est possible, mais peut donner des résultats inconsistants à moins que les paramètres soient les mêmes. Enlever Grow the Ploppables est recommandé, mais si vous le faites sur une partie existante vous devez vous assurez que les paramètres des deux mods soient pareils.",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","Prop Anarchy possède déjà une meilleure fonction de coloration des props.",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","Prop Anarchy possède déjà une meilleure fonction de redimensionnement des props.",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","Prop Anarchy possède déjà la correction de la transparence des LOD.",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","Le masquage des props a été enlevé de ce mod, mais est disponible dans le mod BOB.",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter n'a pas été mis à jour avec les nouvelles versions de Move It, créant des problèmes pour tous les mods qui essayent de s'intégrer avec Move It.",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City ne détecte pas les CitizenUnits supplémentaires.",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time est prévu pour les villes avec une population allant jusqu'à 65 000 (il peut être utilisé sur les villes plus grandes, mais il peut y avoir des problèmes). Real Time change complètement la simulation, ce qui le rend incompatible avec beaucoup de mods, en particulier ce qui altère ou dépendent de la progression du temps.",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Real Time peut retarder l'arrivée de l'argent de départ supplémentaire.",REPORT_NOTE_142,,
