Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Изменение даты может привести к разрыву в графике или перезаписи части графика статистики.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Нажатие на нижней панели для функций UEC не работает.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler перезаписывает настройки тумана из Hide it, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler перезаписывает настройки тумана из Hide it.",REPORT_NOTE_33,,
REPORT_NOTE_34,"Coloring the road while on a custom map theme, might give intersections a wrong color. In the editors this causes an unresponsive area above the menu.","Раскраска дороги в пользовательской теме карты может дать неправильный цвет на перекрестках. В редакторах это вызывает область ошибки над меню.",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","Совместимость неопределенна, но увеличенный предел из More Vehicles, вероятно, не использует PXPVehicleInfo, В результате некорректные номера выходят за пределы оригинального ограничения автомобиля.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Подумайте о замене старых объектов, которые нуждаются в обновлении на новые, а затем отпишитесь от этого мода.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Авторское право авторов OpenMSX, лицензировано GPLv2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Лицензия Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM может сломать Find It. Запуск от имени администратора может временно решить проблему несовместимости.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR несовместим с расширенными опциями зонирования в Network Extensions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster не повлияет на дороги CSUR, так как они не используют стандартную глубину дорог.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic перезаписывает настройки тумана из Hide It, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic перезаписывает настройки тумана из Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Деактивируйте встроенную модификацию Colossal Order, так как эта функция входит в Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Деактивируйте встроенные модификации Colossal Order, так как эти функции входят в Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Постарайтесь включить функции перед загрузкой сохранения.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Отключите Классический цвет солнечного света, Классическую интенсивность солнечных лучей и Классические настройки цвета в Daylight Classic.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Отключение загрязнений воды не является мгновенным, очистка воды занимает некоторое время. Повторное включение загрязнения грунта или воды также не является мгновенным, потребуется некоторое время для повторного загрязнения.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","Из-за значительных изменений в базовой игре этот мод лучше всего использовать только для новых игр.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS не обнаружил дополнительных CitizenUnits.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Выключите анархию или удаление деревьев/камней, прежде чем размещать что-нибудь, для предотвращения совмещения деревьев/камней в зданиях или дорогах.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Возвышенная дорога, мосты и туннели являются отдельными типами сетей, и их нужно будет заменить отдельно. Прочитайте страницу мастерской для ссылок на смену коллекций.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","У EML уже имеются улучшенные функции для показа ограничений.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","У EML уже имеются функции из Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","У EML уже имеются встроенные функции электрификации дорог.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","Существующие IMT ""возвышенные ячейки"" (транспортные острова) не будут автоматически корректировать свою высоту. Другие отметки будут скорректированы автоматически.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 имеет все функции из HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 обладает всеми функциями из More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel уже имеет функцию перемещения Чирпера.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Фильтры из Find It некорректно работают с модом Tree &amp; Vehicle Prop.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It имеет функцию ""разблокировать все"". Вы можете отписаться от мода ""Unlock All + Wonders"".",REPORT_NOTE_60,,
REPORT_NOTE_61,"Fire spreading to other buildings is included in the game itself now.","Распространение огня от здания к зданию теперь добавлено в саму игру.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Пожарники могут ходить вместо того, чтобы бежать обратно на свой пожарный грузовик.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Для общественного транспорта, который выходит из депо, транспортные средства перечислены в депо, а не на станции.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Для транзитных узлов работает только в том случае, если автобусная часть совмещена с другим зданием.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster включает в себя все функции Mini FPS Booster и даже больше.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","В главном меню время задержки в настройках мода будет неправильным. Во время игры мод показывает правильное время задержки, соответствующее замедлению времени мода Real Time.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Игра приостанавливается автоматически, когда вы меняете время и время снова сбрасывается, когда вы продолжаете игру. Опция скорости времени в TimeWarp не будет работать.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Игра приостанавливается автоматически, когда вы меняете время и время снова сбрасывается, когда вы продолжаете игру. Опция скорости времени в Ultimate Eyecandy не будет работать.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller ломает Harmony и любой мод в который зависит от Harmony. Перейдите на Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned может отключить разрешение пользовательского интерфейса. Вместо этого используйте обычную версию Harmony.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Если контурные линии не работают, выключите ""Перезапись Поверхности"" и в опциях ROTTERdams установите значение около 100.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Если значения по умолчанию выглядят слишком темными, то в Ultimate Eyecandy появятся глобальные и/или окружающие настройки интенсивности света. Тени должны быть установлены на максимальное значение с помощью Shadow Strength Adjuster для предотвращения пробивания лучей солнца через объекты. Чтобы сделать тени менее заметными, уменьшите глобальную интенсивность света и увеличите интенсивность света в Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Если вы измените настройки графики или расстояние видимости, вам придется перезапустить игру, чтобы обновить оболочку.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Если вы измените опцию Move It ""enhanced Pillar Control"", то существующие краски могут исчезнуть.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Если вы создаете U-образный поворот с помощью соединений TM:PE полосы, правило U-образное правило останется после того, как вы удалите это соединение полосы. Поэтому удалите его вручную.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Если вы не хотите, чтобы огонь распространялся от дерева к дереву, вам не нужен этот мод, вы можете включить опцию ""Отключить распространение огня"".",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Если вы включите этот мод для ресурса которые производят промышленные здания, то эти здания постараются экспортировать всю свою продукцию. Это скорее всего приведет к тому, что отрасль будет заброшена, так как будет недостаточно покупателей.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Если у вас возникли проблемы с природным резервированием путей или топографические строки накладываются, прочтите описание модов в Мастерской Steam для исправления.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Если вы используете более одного пака из OxylonEuroSoundpack, вы можете получить одно или несколько предупреждений ""уже существует"". Это не проблема.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Если вы используете этот мод только для скриншотов с высоким разрешением, то этот мод вам не нужен и вместо этого вы можете использовать Shift+F12 по умолчанию.",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","Если вы хотите новое небо только днём, а ночью оставить по умолчанию, включите следующие настройки для Fog Controller: ""Daynight Fog"" и ""Classic Fog"", и включите следующие настройки для Daylight Classic: ""Классический цвет солнечного света"", ""Классическая интенсивность солнечного света"", ""Классический туман"" и ""Разрешить классический туман при включенном дне/ночной цикле"".",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","Если вы хотите использовать старые объекты, которые добавлены в исходный мод, вам нужно держать оригинальный мод в подписке, но отключенным. Кроме того, вы можете переместить исходные файлы .crp в локальную папку объектов и распаковать исходный мод. Если вы начинаете новый город, то лучше всего отписаться от оригинального мода и использовать Ploppable Surfaces из этой коллекции: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","Если вы не можете переместить объекты вертикально с помощью Move It, попробуйте отключить и снова включить привязку в настройках Prop Anarchy.",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","Маркировка IMT будет утеряна на замененных сегментах сети и соединенных перекрестках.",REPORT_NOTE_84,,
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Чтобы построить внешние соединения с зонируемыми дорогами за пределами разблокированных плиток, необходимо временно отключить зонирование другим модом. В редакторе карт соединения должны использовать обычные, а не пользовательские дороги. Междугородные автобусы только въезжают в город по односторонней автомагистрали снаружи, а не по двухсторонней дороге.",REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","В Настройках ""Express Bus Services (TLM Plugin)"" параметры ""Experimental"" и ""Agressive"" могут вызвать удаление автобусов в случае использования Transport Line Manage. Опция ""Prudential"" работает как ожидалось.",REPORT_NOTE_86,,
REPORT_NOTE_87,"Included in base game.","Включено в основную игру.",REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","Некорректно показывает как Кинематографическую Камеру.",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","Вместо этого мода (или в сочетании с ним) вы можете загрузить пользовательских граждан из Мастерской для более разнообразной толпы.",REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.","Предназначено только для плоской поверхности.",REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Междугородние автобусы въезжают в город только по шоссе с односторонним движением, а не по дорогам с двусторонним движением.",REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","У IPT2 уже есть (иная) функциональность 'задержки появления'. Она работает в режиме реального времени вместо игрового времени и для отдельных депо.",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!","НАСТОЯТЕЛЬНО не рекомендуется использовать этот мод!",REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.","Настоятельно рекомендуется сделать резервную копию существующего сохранения перед использованием этого мода.",REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.","Пройдет сколько-то времени прежде чем трафик начинает подчиняться новым правилам. Автор классифицирует этот мод как продвинутый/экспериментальный.",REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","Лучше всего отключить опцию динамического времени суток в режиме реального времени, потому что Cubemap Replacer использует жесткие кодировки для заката/восхода солнца.",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","Лучше всего отключить опцию динамического времени суток в режиме реального времени, потому что Relight использует жесткие кодировки для заката/восхода солнца.",REPORT_NOTE_97,,
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","Не рекомендуется использовать в редакторе карт, так как для создания карт потребуется Prop Anarchy.",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","Непонятно, нужен ли на самом деле дополнительный мод Extra Vehicle Effects.",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance уже включает в себя функцию «без ритуальных услуг».",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod включает в себя все функции Safenets, и многое другое.",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","Сделать историческим' сейчас является частью самой игры, но с этим модом историческое здание не может быть заброшено.",REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.","Убедитесь, что изображение, которое вы используете, является квадратным, а не прямоугольным.",REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up.","Убедитесь, что мод всегда включен, прямо с начала новой игры. Кроме того, либо исправляйте значения с самого начала и оставляйте их неизменными или никогда не исправляйте их вообще. Переключение между фиксированными и нефиксированными значениями может действительно вывести спрос из баланса, и это может потребовать много времени для того, чтобы удовлетворить спрос.",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","Настройки мода Shadow Distance Fix сбрасываются при загрузке игры.",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without sourcecodes and with an unclear description should better not be subscribed.","Не следует подписываться на моды без кодов исходного кода и с неясным описанием.",REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM уже позволяет конвертировать железнодорожные станции в метрополитен.",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM управляет точками появления в метро, так что если у вас возникли проблемы с появлением метропоездов, проверьте MOM.",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel имеет функции Sort Mod Settings и многое другое.",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel имеет функции Wider OptionsPanel и многое другое.",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.","Скорость движения существенно влияет на время посадки на станциях поезда и метро, особенно в длинных поездах. Граждане, которые медленно пересекают улицы, могут привести к более сильной загрузке трафика, потому что они блокируют автомобили.",REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Музыка использована с разрешения разработчика игры, ConcernedApe, но неизвестно, разрешены ли прямые трансляции.",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul не будет работать с медленным потоком времени. В первую очередь лесные пожары будут гораздо более частыми. Распределите вероятность огня ниже чтобы обойти эту проблему.",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully","Нужен конкретный процесс для изменения звуков. Внимательно прочитайте страницу мастерской",REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins вызывают ошибки зонирования на дорогах CSUR.",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins имеет все функции NoPillars.",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","Изменения Network Skins будут утеряны при замене сегментов.",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Новые скины, добавленные в Network Skins, не всегда отражаются в Traffic Light Replace до перезагрузки игры.",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","Не нужно подписываться на More Network Stuff, если вы не создаете карты или объекты.",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller уже может добавлять перекрёсток в любом месте на дороге.",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal имеет меньше функций, но улучшеный пользовательский интерфейс. Если вы не используете дополнительные функции, вы можете переключиться на Node Controller Renewal.",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","ПРИМЕЧАНИЕ: Не используйте обход, описанный на странице Мастерской (перезагрузка города), так как это может вызвать проблемы с другими модами.",REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Примечание: файл локализации не будет удален при отписке. Он должен быть удален вручную, см. страницу Мастерской Steam.",REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.","В Nursing Homes появится ненужное пустое окно выбора автомобиля.",REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","Только центрированные CSUR модули могут создавать пересечения с дорогами, не являющимися CSUR.",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.","Закрашенные поверхности могут быть сброшены при подписке на что-нибудь, пока игра запущена.",REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter ломает Harmony и любой мод который зависит от Harmony. Переключайтесь на Repaint.",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","Picker выбирает другой объект, а сортировщик Dynamic Asset изменяет порядок следования элементов.",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Помещенные 'NTCP' объекты показываются как недостающие объекты в Loading Screen Mod. Это ложное оповещение и можно его проигнорировать.",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It уже имеет функцию изменения скорости игры.",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It имеет более широкие параметры погоды.",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It имеет большинство функций Ultimate Eyecandy. Объедините ее с Render It и Theme Mixer 2 для полной замены всех функций.",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","Пожалуйста, обратите внимание, что совместимость с RT модами находится в бета-версии и могут присутствовать ошибки.",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO теперь имеет функциональность Grow the Ploppables. Использование обоих модов вместе возможно, но может дать непоследовательные результаты, если ваши настройки не выравниваются. Рекомендуется удалить Grow Ploppables но если вы закончили существующую игру, вы должны убедиться, что настройки обоих модов одинаковы.",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","У Prop Anarchy уже есть улучшенная функция раскраски объектов.",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","У Prop Anarchy уже есть функция масштабирования объекта.",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","У Prop Anarchy уже есть исправление прозрачности LOD.",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","Скрытие объектов было удалено из этого мода, но доступно в моде BOB.",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter не был обновлен до последних обновлений Move It и создает проблемы для любого мода, который пытается интегрироваться с Move It.",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City не обнаружил дополнительных CitizenUnits.",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time предназначен для городов с населением до 65 000 (может быть использовано в больших городах, но могут возникнуть проблемы). Реальное время полностью изменяет симуляцию, что делает ее несовместимой с большим количеством других модов, особенно с теми, которые изменяют или зависят от прогресса времени.",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Реальное время может задержать прибытие дополнительных денег из Starting Money.",REPORT_NOTE_142,,
REPORT_NOTE_143,"Price changes have no effect on the bank balance.","Price changes have no effect on the bank balance.",REPORT_NOTE_143,,
REPORT_NOTE_144,"Render It already has shadow strength functionality.","Render It уже имеет функцию изменения силы тени.",REPORT_NOTE_144,,
REPORT_NOTE_145,"Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","Не рекомендуется заменять дорожные стрелки с Prop Switcher так как это может привести к ошибке ""array out of bounds"".",REPORT_NOTE_145,,
REPORT_NOTE_146,"Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","Требуется удаления всех зависимых объектов перед удалением этой модификации. Кнопка для этого находится в опциях мода.",REPORT_NOTE_146,,
REPORT_NOTE_147,"Roads outside of the central 25 tiles area must have zoning disabled. Buildings that consume water cannot be constructed outside the central 25 tiles area.","Дороги за пределами всех 25 плиток должны иметь отключенное зонирование. Здания, потребляющие воду, не могут быть построены за пределами центральной зоны 25 плиток.",REPORT_NOTE_147,,
REPORT_NOTE_148,"Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","Service Vehicle Selector 2 блокирует работу Theme Mixer 2 для некоторых игроков, когда они пробуют сменить текстуры Темы.",REPORT_NOTE_148,,
REPORT_NOTE_149,"Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector имеет все функции RiverCargoHarborMod. Отпишитесь от последнего.",REPORT_NOTE_149,,
REPORT_NOTE_150,"Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","Установка светофоров или знаков приоритета с помощью TM:PE на железнодорожных дорожках не будет работать. Другие настройки будут.",REPORT_NOTE_150,,
REPORT_NOTE_151,"Several users report that Parallel Road Tool won't work with Network Skins subscribed.","Несколько пользователей сообщили, что Parallel Road Tool не будет работать с Network Skins.",REPORT_NOTE_151,,
REPORT_NOTE_152,"Several users report using these together without issues.","Несколько пользователей сообщают о том, что они используют их вместе без проблем.",REPORT_NOTE_152,,
REPORT_NOTE_153,"Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","Общие Остановки не могут быть созданы на скоростных дорогах CSUR (могут быть созданы на регулярных и компактных дорогах).",REPORT_NOTE_153,,
