Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BCO_TWF,"Text Report width","Szerokość raportu tekstowego","SET_BCO_TWF
SettingsUI.cs BuildCatalogOptionsUI textWidthField",,
SET_BRG_CPB,"Change path","Zmień ścieżkę","SET_BRG_CPB
SettingsUI.cs BuildRecordGroupUI changePathBtn",,
SET_BRG_LAN,Language,Język,"SET_BRG_LAN
SettingsUI.cs BuildRecordGroupUI Language",,
SET_BRG_NW,"'--noWorkshop' launch option detected. No report was generated","Wykryto opcję uruchomienia '--noWorkshop'. Nie wygenerowano raportu","SET_BRG_NW
SettingsUI.cs BuildRecordGroupUI noWorkshop",,
SET_BRG_OGR,"Generate report(s)","Generuj raport(y)","SET_BRG_OGR
SettingsUI.cs BuildRecordGroupUI OnGenerateReports",,
SET_BRG_OOF,"Open folder","Otwórz folder","SET_BRG_OOF
SettingsUI.cs BuildRecordGroupUI OnOpenFolder",,
SET_BRG_OOR,"Open report(s)","Otwórz raport(y)","SET_BRG_OOR
SettingsUI.cs BuildRecordGroupUI OnOpenReports",,
SET_BRG_OHRISO,"Use Steam Overlay to open HTML report if available.","Użyj Nakładki Steam do otwarcia raportu HTML, jeśli jest dostępny.","SET_BRG_OHRISO
SettingsUI.cs BuildRecordGroupUI OpenHtmlReportInSteamOverlay",,
SET_BRG_PE,"Access to the Steam Workshop is required for the mod to work properly.","Dostęp do Warsztatu Steam jest wymagany, aby modyfikacja działała poprawnie.","SET_BRG_PE
SettingsUI.cs BuildRecordGroupUI platformError",,
SET_BRG_PT,"Platform not supported","Platforma nieobsługiwana","SET_BRG_PT
SettingsUI.cs BuildRecordGroupUI platformType",,
SET_BRG_RG,"Report options","Opcje raportowania","SET_BRG_RG
SettingsUI.cs BuildRecordGroupUI reportGroup",,
SET_BRG_RP,"Mod Errors","Błędy modyfikacji","SET_BRG_RP
SettingsUI.cs BuildRecordGroupUI reportPanel",,
SET_BRG_RPTF,"Report path","Ścieżka raportu","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField",,
SET_BRG_RTD,"Report type","Rodzaj raportu","SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown",,
SET_BRG_RPB,"Reset path to default","Resetuj ścieżkę do domyślnej","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language","Język gry","SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author","Dni braku aktywności w celu zaznaczenia przejścia na emeryturę","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page","Przewidywany czas w milisekundach na stronę modyfikacji","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","Uruchom Crawler zasobów drogi (zależne od AN)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater","Uruchom Aktualizator","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","Uruchom Web Crawler","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","Uruchom Web Crawler (szybkie)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Maksymalna liczba nieudanych stron Steam","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages","Maksymalna liczba stron rekordów Steam","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,Aktualizator,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired","Tygodnie dla oznaczenia o niedługim odejściu","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List","Lista uszkodzonych modyfikacji","SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation","Pomóż w tłumaczeniu","SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord","Wsparcie na Discordzie","SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:","Inne odnośniki:","SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List","Lista rekomendowanych modyfikacji","SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility","Zgłoś zgodność","SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:","Przydatne odnośniki:","SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","Nigdy (tylko na żądanie) - niezalecane!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week","Raz w tygodniu","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML i tekst","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,Tekst,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,Stan,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","Czy to pomogło? Czegoś brakuje? Zostaw ocenę lub komentarz na stronie Warsztatu: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,Adnotacja,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory","Zbierz logi i otwórz katalog","SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Modów bez kodów źródłowych i sekcji z komentarzami lepiej nie subskrybować. Bez kodu źródłowego jest trudniej upewnić się, że mod nie zawiera złośliwego kodu.","HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Modów bez kodów źródłowych i z niejasnym opisem lepiej nie subskrybować. Bez kodu źródłowego jest trudniej upewnić się, że mod nie zawiera złośliwego kodu.","HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.","Brak opublikowanego kodu źródłowego. Bez kodu źródłowego jest trudniej upewnić się, że mod nie zawiera złośliwego kodu.","HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Modów bez kodów źródłowych, bez sekcji komentarzy i z niejasnym opisem lepiej nie subskrybować. Bez kodu źródłowego jest trudniej upewnić się, że mod nie zawiera złośliwego kodu.","HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","Autor celowo ukrył kod moda przed innymi twórcami, co jest podejrzane. Bez kodu źródłowego trudniej jest upewnić się, że mod nie zawiera złośliwego kodu.","HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.","Nad dolnym paskiem narzędzi może pojawić się czarny pasek.",REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Rozmiar zasobu w kolorze czerwonym niekoniecznie oznacza, że dodatek jest zły. Może znaczyć, że jest bardzo szczegółowy i może mieć wpływ na wydajność.",REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Wersja beta 3.0 została opublikowana na GitHub, ale nigdy nie została opublikowana w Warsztacie Steam. Autor napisał, że nie będzie już aktualizował moda, ponieważ obwinia Paradox za politykę w sprawie DLC.",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","ABLC ma funkcję zapobiegającą opuszczeniu oraz wiele więcej.",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Przyspieszone cykle nocne/weekendowe z Real Time mogą powodować problemy z usługami dzielnicowymi.",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader nie jest kompatybilny ze zmiennymi czasami wschodu/zachodu słońca z Real Time. Zamiast tego użyj wersji testowej Additive Shader.",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","Rekwizyty Additive Shader przekonwertowane na PO nie pojawiają się po ponownym załadowaniu zapisu.",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Regulowana Konsumpcja Biznesowa może być niekompatybilna z opcją „Gospodarstwa produkują plony wolniej i taniej” z Rebalanced Industries.",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Zaawansowana Kontrola Poziomu Budynku obejmuje wszystkie funkcje Dzielnic Historycznych i nie tylko.",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Wszystkie miejsca pracy z budynków innych niż RICO, w tym wszystkie budynki z Industries DLC, są uwzględnione w numerach usług (SRV).",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Mogą się zdarzyć różnego rodzaju problemy, w tym znikanie obiektów z Ploppable Asphalt.",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Wszyscy gracze muszą mieć dokładnie takie same DLC (żaden nie jest obsługiwany) i modyfikacje. CSM jest niekompatybilny z większością modów, zbyt wiele, by je tutaj wymienić. (Bardzo krótka) lista obsługiwanych modów: https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.","Wszystkie ponowne kolorowanie zostanie utracone, gdy za/ofsubskrybujesz cokolwiek podczas gry.",REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Alternatywy dla tego można znaleźć tutaj: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/","Zawsze uruchamiaj klienta Steam przed uruchomieniem gry. W systemach Linux i MacOS wymagane jest pewne działanie użytkownika, patrz instrukcja instalacji: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Dopóki nie używasz TM:PE do ograniczania prędkości na torach kolejowych, te mody powinny być kompatybilne.",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","Autobudżetowanie policji, służby zdrowia i straży pożarnej może spowodować spadek wartości gruntów, ponieważ niższy budżet oznacza mniejszy obszar pokrycia wartości.",REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!","Wykonaj kopię zapasową swojego zapisu przed użyciem tego narzędzia!",REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons wywołuje monit błędu wraz z Building Themes (""System.Reflection.MonoMethod.Invoke""). Obie modyfikacje wciąż zdają się po tym działać.",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB ma funkcjonalności Prop it Up, a nawet więcej.",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Obie modyfikacje posiadają opcje ukrycia paneli w menu głównym. Użyj w tym celu tylko jednego z nich, inaczej mogą wystąpić problemy.",REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.","Obie modyfikacje zastępują ""vanilla matchmaker"", co sprawia, że są niekompatybilne.",REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.","Both mods touch the same game functionality and probably conflict.",REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Obie modyfikcacje korzystają z przycisku Tab. Użyj innej modyfikacji do trybu pierwszoosobowego lub zmień przypisanie klawisza dla First-person Auto-walking.",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Powoduje lewitujące drzewa. Możesz zmienić na Tree Anarchy, który ma te same funkcjonalności co obie modyfikacje.",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","UWAGA: NIE WYCISZAJ BŁĘDÓW w ustawieniach modyfikacji ani nie wyłączaj wyskakujących okienek, gdyż niemalże uniemożliwia to rozwiązanie problemów z modyfikacją/zasobem. Ukrywanie błędów nie sprawi, że znikną, a sprawi, że twoja gra będzie bardziej zawodna!",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.","UWAGA: Jeśli użyjesz tego i zapiszesz grę, zapis gry będzie uszkodzony.",REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","UWAGA: To wyłącznie ukrywa ikony problemów. Problemy nadal istnieją! To może szybko prowadzić do masowych wyprowadzek, jeśli zapomnisz o kontrolowaniu potrzeb.",REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Zmień prędkość budowania na wartość 100% w ustawieniach Real Time, by zapobiec znikaniu budowli.",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Zmiana daty może spowodować przerwę na wykresie lub nadpisanie części wykresu.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Klikanie w dolnym pasku dla funkcji UEC nie działa.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler nadpisują ustawienia mgły Hide it, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler nadpisują ustawienia mgły Hide It.",REPORT_NOTE_33,,
REPORT_NOTE_34,"Road coloring is not working. If you want to recolor road segments you need to subscribe https://steamcommunity.com/sharedfiles/filedetails/?id=2698595602 instead.","Kolorowanie dróg nie działa. Jeśli chcesz zmienić kolor segmentów drogi, musisz zamiast tego zasubskrybować: https://steamcommunity.com/sharedfiles/filedetails/?id=2698595602",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","Kompatybilność jest niepewna, ale zwiększony przez More Vehicles limit nie jest prawdopodobnie używany przez PXPVehicleInfo, co prowadzi do nieprawidłowych liczb, gdy przekroczono oryginalny limit pojazdów.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Rozważ zastąpienie starych dodatków, które wymagają tego moda, nowymi dodatkami, a następnie anuluj subskrypcję tej modyfikacji.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Wszelkie prawa zastrzeżone przez OpenMSX Authors, licencjonowane na mocy GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Licencja Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM może psuć Find It. Uruchamianie gry jako administrator może tymczasowo rozwiązać problem niekompatybilności.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR jest niekompatybilny z zaawansowanymi opcjami tworzenia stref w Network Extensions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster nie będzie miał wpływu na drogi CSUR, ponieważ nie używają standardowych głębokości drogi.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic nadpisuje ustawienia mgły Hide it, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic nadpisuje ustawienia mgły Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Wyłączenie zanieczyszczenia wody nie jest natychmiastowe, oczyszczanie wody wymaga trochę czasu. Ponowne włączenie zanieczyszczenia wody lub gruntu również nie jest natychmiastowe i potrzebuje czasu na ponowne nagromadzenie zanieczyszczeń.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","Z powodu znaczących zmian w postawie gry, tej modyfikacji najlepiej używać wyłącznie w nowej grze.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS nie wykrywa dodatkowych CitizenUnits.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Estakady, mosty i tunele są oddzielnymi typami drogi i będą musiały być oddzielnie podmienione. Przeczytaj stronę na warsztacie, gdzie są linki z kolekcjami dróg do podmiany.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","EML już posiada lepszy sposób na pokazanie limitu.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","EML już posiada funkcjonalności Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","EML has electrified roads functionality built-in.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 has all functionality from HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 has all functionality from More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel already has Chirper move functionality.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Firefighters might walk instead of run back to their firetruck.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","For transit hubs, this only works if the bus part is a sub-building.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster has all functionality of Mini FPS Booster, and more.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".",REPORT_NOTE_81,,
