Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BTD_GL,"Game Language",使用游戏语言设置,"SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author",退休作者不活跃的天数,"SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page",估计每个模组页面的毫秒数,"SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","运行 Road Asset Crawler (需要 Adaptive Network)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater",运行更新程序,"SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","运行 Web Crawler","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","运行 Web Crawler (快速)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Steam 最大失败页面","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages",Steam最大列表页面,"SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,更新程序,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired",即将退役的几周,"SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List",已损坏模组列表,"SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation",帮我们完善翻译,"SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord",在Discord上获取技术支持,"SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:",其它链接：,"SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List",推荐模组列表,"SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility",报告兼容性问题,"SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:",相关链接：,"SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","永远不要(仅按需提供) - 不推荐！","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week",每周一次,"SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML 和文本","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,文本,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,状态：,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511",这份报告对你有帮助吗？对你来说还缺什么？请在创意工坊页面留下评分或评论：https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511,"HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,注意：,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory",收集日志并打开目录,"SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",没有公开源代码，且没有标注注释的模组，最好不要订阅。没有公开源代码，也很难确保模组不含恶意代码。,"HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",没有公开源代码，且描述不明确的模组，最好不要订阅。没有公开源代码，也很难确保模组不含恶意代码。,"HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.",没有公开发布源代码。没有源代码的模组，更难确保其不含恶意代码。,"HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",没有公开源代码、没有标注注释，且描述不明确的模组，最好不要订阅。没有公开源代码，也很难确保模组不含恶意代码。,"HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.",作者刻意不向其他开发者展示模组的代码，这一行为有点可疑。没有源代码，也就难以保证模组不包含恶意代码。,"HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.",底部工具栏上可能会出现一个黑色条纹。,REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.",标红的资产不一定意味着是损坏的。它只是非常精细，可能会造成较大的性能影响。,REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","一个 3.0 测试版已在 GitHub 上发布，但从未在 Steam 创意工坊上发布。 作者写到，他不会再更新模组，因为他指责Paradox对DLC的政治干涉。",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","Advanced Building Level Control有防止建筑物废弃的功能，并且还有其他更丰富的功能。",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Real Time 的加快夜间/周末周期功能可能会给地区服务带来问题。",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader 与 Real Time 模组的可变日出/日落时间功能相冲突。请使用 Additive Shader test 代替。",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","重新加载存档后，转换为 PO 的 Additive Shader 摆件不会显示。",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption 可能与 Rebalanced Industries 的“降低农作物生产速度和降低成本”选项不兼容。",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control 具有 Historical Districts 的全部功能，而且还有更多其他功能。",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","非 RICO 建筑的所有工作岗位，包括所有工业 DLC 建筑，都列入了服务（SRV）编号中。",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","各种各样的问题都可能发生，包括 Ploppable Asphalt 物体的消失。",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","所有玩家必须拥有完全相同的 DLCs 和模组。CSM 与大多数模组不兼容，太多无法在这里提及。 这是兼容模组的列表(非常短)：https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.",当您在游戏运行时订阅任何内容，所订阅的资产贴图都将丢失。,REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",此选项可以在这里找到：https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532,REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",运行游戏前，请先启动Steam客户端。在Linux或MacOS环境下，则还需用户执行一些额外操作，请参考此安装教程：https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/,REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","只要您不使用 TM:PE 来限制铁轨的速度，这些模组应该是兼容的。",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.",使用警察、医疗和消防站的自动预算可能导致土地价值下降，因为预算较低意味着覆盖面积较低。,REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!",在使用此工具之前备份您的存档！,REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons 导致了 Building Themes 弹出错误 ('System.Reflection.MonoMethod.Invoke')。这两个模组似乎都能正常工作。",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB 具有 Prop it Up 的功能，并且还有其他更丰富的功能。",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.",两个模组都有在主菜单上隐藏面板的选项。但只能使用一个模组来隐藏它们，如果同时使用，您可能会遇到问题。,REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.",两个模组都替换了“原版匹配器”，因此它们不兼容。,REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.",两个模组都有相同的游戏功能，因此可能发生冲突。,REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","这两个模组都使用 Tab 键。请使用另一个第一人称的模组，或者更改 First-person Auto-walking 的按键。",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","会引起树木晃动。你可以替换为 Tree Anarchy ，其具有这两个模组的功能。",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","注意：不要在模组选项或此模组的弹出窗口中发送信息，因为它几乎不可能排除模组和资产问题。 隐藏错误不会让它们消失，反而会使您的游戏不太可靠！",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.",注意：如果您使用这个并保存，存档就会被损坏。,REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.",注意：这只能隐藏问题图标。问题仍然存在！如果你忘记解决问题，这可能会导致大规模废弃。,REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","在 Real Time 的设置中将施工速度更改为100%，以避免建筑物消失。",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.",更改日期可能会导致图形中出现间隙或部分图形被覆盖。,REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.",点击底部栏以获取UEC功能是无效的。,REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler 与 Hide it, Bobby 的隐藏云雾选项冲突。",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler 与 Hide it 的隐藏云雾选项冲突。",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","如果您使用 Play It! 改变了一天中的时间，在取消暂停状态后，时间会被重置到 Real Time 的值。这是预期的行为。加速游戏仍然有效，但如果您更改了昼夜循环的速度，时钟上显示的时间仍会保持为 Real Time 的时间，市民也是如此（视觉上时间流逝得很快，但实际上是 Real Time 模组内的时间影响市民的行为）",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","兼容性尚不确定，但PXPVehicleInfo可能未使用 More Vehicles 增加的限制，从而导致超出原始车辆限制时显示的数字不正确。",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.",考虑用较新的资产替换需要的旧资产，然后取消订阅此模组。,REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","由 OpenMSX 作者授予的版权，并在 GPL v2 下授权。",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.",知识共享许可协议。,REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM 会与 Find It 冲突。请使用管理员权限运行游戏，可以暂时解决不兼容问题。",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR 与 Network Extensions 中的高级分区选项不兼容。",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjter不会影响 CSUR 道路，因为它们不使用标准的道路深度。",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic 与 Hide it, Bobby 的隐藏云雾选项冲突。",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic 与 Hide It 的隐藏云雾选项冲突。",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","请停用 Colossal Order 的内置模组，因为它的功能包含在 Extra Landscaping Tools 中。",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","请停用 Colossal Order 的内置模组：无限金钱、无限石油和矿石、全部解锁，因为这些功能已经包含在了 Game Anarchy 里。在加载存档之前，请注意启用 Game Anarchy 的这些功能。",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","禁用 Daylight Classic 中的“经典日光色彩”、“经典日光强度”、“经典滤镜色调”设置。",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.",消除水污染不是立即的，需要一些时间才能使水得到净化。恢复地面污染或水污染也不是立即的，需要一段时间才能恢复。,REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.",由于游戏的重大更新，这个模组最好仅用于新建游戏。,REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS 没有检测到额外的公民单位。",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.",在放置任何东西之前切换无碰撞或用推土机推倒树木/岩石，以防止建筑物或道路上出现树木/岩石。,REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.",高架、桥梁和隧道是分开的网络类型，需要单独替换。阅读创意工坊页面以获取替换资产的链接。,REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","Extended Managers Library 已经有了更好的物品上限显示功能。",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","Extended Managers Library Beta 已经具有了 Unlimited Outside Connections 的功能。",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","Extended Managers Library Beta 已经内置了道路通电的功能。",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","目前 Intersection Marking Tool 不会自动调整“突起的填充图案” (路肩等) 的高度来匹配。其他的 IMT 标线会自动调整高度。",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 已经具有 HideUI 的所有功能。",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 已经具有 More Simulation Speed Options 的所有功能。",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel 已经具有 Chirper 的移动功能。",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Find It 的搜索功能与 Tree &amp; Vehicle Prop 不能很好的兼容。",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It 已经有了“全部解锁”的功能，请取消'Unlock All + Wonders'模组。",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","如果你拥有 Natural Disasters DLC ，就不会铲除废弃建筑。这种情况下，需要使用灾难响应单位。较新类别的建筑不会被自动铲除。",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.",消防员可能走路，而不是跑到他们的消防车上。,REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.",在车库生成的公共运输车辆停放在车库，而不是在车站。,REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.",对于转运枢纽，只有在公共汽车部分是子模型的情况下才能发挥作用。,REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster 已经具有 Mini FPS Booster 的所有功能，而且还有更多其他功能。",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","在主菜单中，模组选项中的延迟时间不能正确显示。 在游戏中，模组选项显示了正确的延迟时间，与 Real Time 减缓的时间相对应。",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","当您更改时间时，游戏会自动暂停，当你解除暂停时，时间会重置回来。TimeWarp 中的时间速度选项将无法工作。",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","当您更改时间时，游戏会自动暂停，当你解除暂停时，时间会重置回来。Ultimate Eyecandy 中的时间速度选项将无法工作。",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller 会损坏 Harmony 以及任何依赖于 Harmony 的模组。请使用 Garbage Bin Manager 代替。",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned 可能会导致 UI Resolution 被禁用。请使用正常版本的 Harmony 代替。",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","如果等高线无法正常显示，请在 ROTTERdams 的模组设置中关闭“Overwrite Terrain”选项并将 strength 值设置为100。",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","如果默认设置看起来太暗，请在 Ultimate Eyecandy 中打开全局/环境光强度设置。必须使用 Shadow Strength Adjuster 将阴影设置为最大，以防止阳光穿过物品对象。要使阴影更不可见，请在 Ultimate Eyecandy 中降低全局光强度并增加环境光强度。",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.",如果更改图形设置或摆件可见性距离，则必须重新启动游戏才能更新贴花。,REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","如果您更改了 Move It 的“高级桥墩控制”选项，您现有的地面涂抹可能会消失。",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","如果您使用 TM:PE 车道连接创建了一个掉头转向，那么当您移除该车道连接后，掉头转向规则将保持。所以请手动移除。",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","如果你不想让火灾到处蔓延， 你不需要这个模组，而是打开游戏选项“火灾不会蔓延”。",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","如果你为了工业资源而启用这个模组，但是有工业建筑正在生产，那么这些建筑物将试图出口其所有产品。 这很可能导致该工厂被放弃，因为买方不足。",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.",如果您发现自然保护区路径有问题或者等高线重叠，请阅读Steam创意工坊里的模组描述进行修复。,REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.",如果您使用多个OxylonEuroSoundpack，您可能会得到一个或多个“已经存在的警告”。这些警告是无害的。,REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","如果您只用于高分辨率屏幕截图，您不需要这个模组，可以使用默认的 Shift+F12 高清截图键代替。",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","如果你只想在白天使用新的 Cubemap，但在夜晚使用默认的天空，在 Fog Controller 中启用如下选项：
- ""Daynight Fog""和""Classic Fog""，
并在 Daylight Classic 中启用以下选项：
- “经典日光色彩”、“经典日光强度”、“经典雾效果” 和 “Allow Classic fog effect if day/night cycle is on”。",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","如果你想使用原模组中包含的旧摆件，你需要保留原模组订阅，但要禁用。或者，您可以将原始的.crp文件移动到本地资产文件夹，然后取消原模组。如果你开始一个新存档，最好取消订阅原来的模组并使用这个合集中的 Ploppable Surfaces：https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","如果您无法使用 Move It 上下移动摆件，请尝试关闭 prop snapping 并再次在 Prop Anarchy 中打开prop snapping。",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","替换后的路段与路口会丢失 Intersection Marking Tool 的标线。",REPORT_NOTE_84,,
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.",为了在已解锁的地块之外建设可分区的对外连接道路，您需要使用另一个模组临时禁用分区。在地图编辑器中，连接必须使用普通道路，而不是自定义道路。城际公交只能通过单向的外部连接道路进入城市，而不是通过双向道路。,REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","如果您使用了 Transport Line Manager ，那么在“ Express Bus Services（TLM的插件）”的设置中，“Experimental”和“Agressive”选项可能会导致公交车停运。选项“Prudential”可以按预期工作。",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.",此模组的功能已被游戏本身包含。,REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","错误的显示为 Cinematic Camera。",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.",您可以从创意工坊下载自定义公民资产，以适应多样化的人群，用以代替（或搭配使用）此模组。,REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.",仅用于平坦地面。,REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.",城际公交车只能从对外连接的单向高速公路进出城市，不能通过任何双向的道路进入城市。,REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","Improved Public Transport 2 已经有了一个(不同) 的“延迟生成”功能。它可以实时调整，并且适用于各个车站。",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!",建议不要使用这个模组！,REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.",强烈建议在使用此模组之前备份现有的存档。,REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.",这需要一段时间才能开始遵守新的规则。作者将这模组归类为高级/实验型。,REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","最好在 Real Time 中禁用动态日长度选项，因为 Cubemap Replacer 使用固定编码的日落/日出时间。",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","最好在 Real Time 中禁用动态日长度选项，因为 Relight 使用固定编码的日落/日出时间。",REPORT_NOTE_97,,
