Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BRG_LAN,Language,Taal,"SET_BRG_LAN
SettingsUI.cs BuildRecordGroupUI Language",,
SET_BRG_NW,"'--noWorkshop' launch option detected. No report was generated","Startoptie '--noWorkshop' gedetecteerd. Er is geen rapport gegenereerd","SET_BRG_NW
SettingsUI.cs BuildRecordGroupUI noWorkshop",,
SET_BRG_OGR,"Generate report(s)","Rapport(en) genereren","SET_BRG_OGR
SettingsUI.cs BuildRecordGroupUI OnGenerateReports",,
SET_BRG_OOF,"Open folder","Map openen","SET_BRG_OOF
SettingsUI.cs BuildRecordGroupUI OnOpenFolder",,
SET_BRG_OOR,"Open report(s)","Map(pen) openen","SET_BRG_OOR
SettingsUI.cs BuildRecordGroupUI OnOpenReports",,
SET_BRG_OHRISO,"Use Steam Overlay to open HTML report if available.","Gebruik de Steam Overlay om het HTML-rapport te openen indien beschikbaar.","SET_BRG_OHRISO
SettingsUI.cs BuildRecordGroupUI OpenHtmlReportInSteamOverlay",,
SET_BRG_PE,"Access to the Steam Workshop is required for the mod to work properly.","Toegang tot de Steam Workshop is nodig om de mod goed te laten werken.","SET_BRG_PE
SettingsUI.cs BuildRecordGroupUI platformError",,
SET_BRG_PT,"Platform not supported","Platform wordt niet ondersteund","SET_BRG_PT
SettingsUI.cs BuildRecordGroupUI platformType",,
SET_BRG_RG,"Report options",Rapportopties,"SET_BRG_RG
SettingsUI.cs BuildRecordGroupUI reportGroup",,
SET_BRG_RP,"Mod Errors","Mod Errors","SET_BRG_RP
SettingsUI.cs BuildRecordGroupUI reportPanel",,
SET_BRG_RPTF,"Report path","Rapport pad","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField",,
SET_BRG_RTD,"Report type",Verslagsoort,"SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown",,
SET_BRG_RPB,"Reset path to default","Pad terugzetten daar de standaardwaarde","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language",Speltaal,"SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author","Aantal inactieve dagen om een auteur als inactief te beschouwen","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page","Aantal geschatte milliseconden per mod-pagina","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","Voer weg-asset Spider uit (Onafhankelijk van AN)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater","Updater Uitvoeren","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","Start Web Spider","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","Start Web Spider (snel)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Steam max. mislukte pagina's","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages","Steam max. pagina's","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,Updater,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired","Aantal weken voor binnenkort inactief","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List","Kapotte Mods Lijst","SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation","Help met vertalen","SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord","Ondersteuning op discord","SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:","Andere links:","SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List","Aanbevolen Mods Lijst","SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility","Rapporteer compatibiliteit","SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:","Handige links:","SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","Nooit (alleen op aanvraag) - niet aanbevolen!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week","Eenmaal per week","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML en tekst","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,Tekst,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,Status,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","Heeft dit geholpen? Mis je iets? Laat een recensie of reactie achter op de Workshop pagina: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,"LET OP","HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory","Logs verzamelen en map openen","SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Je kan maar beter niet abonneren op mods waar geen reacties op achtergelaten mogen worden en waarvan de source code onbekend is. Zonder source code is het moeilijker om er van zeker te zijn of en mod geen kwaadaardige code bevat.","HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Je kan maar beter niet abonneren op mods zonder source code en met een onduidelijke beschrijving. Zonder source code is het ook moeilijker om er zeker van te zijn dat de mod geen kwaadaardige code bevat.","HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.","Geen source code gepubliceerd. Zonder source code is het ook moeilijker om er zeker van te zijn dat de mod geen kwaadaardige code bevat.","HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Je kan maar beter niet abonneren op mods waar geen reacties op achtergelaten mogen worden, de source code onbekend is en de beschrijving onduidelijk is. Zonder source code is het moeilijker om er van zeker te zijn of en mod geen kwaadaardige code bevat.","HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","De auteur heeft de code van de mod bewust verborgen van andere modders, wat enigszins verdacht is. Zonder source code is het ook moeilijker om er zeker van te zijn dat de mod geen kwaadaardige code bevat.","HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.","Een zwarte balk verschijnt mogelijk boven de onderste toolbar.",REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Een rood gekleurd gewicht betekent niet per se dat de asset slecht is. Alleen dat het zeer gedetailleerd is en de prestaties negatief kan beïnvloeden.",REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Versie 3.0 bèta is uitgekomen op GitHub, maar is nooit uitgebracht op de Steam Workshop. De auteur schreef dat hij de mod niet meer zal updaten omdat hij Paradox de schuld geeft van hun DLC-politiek.",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","ABLC heeft de functionaliteit om het verlaten van gebouwen te voorkomen, en nog veel meer.",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Versnelde nacht/weekendcycli uit Real Time kunnen problemen met stadsdiensten geven.",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader is niet compatibel met de variabele zonsopgang/zonsondergang tijden van Real Time. Gebruik in plaats daarvan de Additive Shader testversie.",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","Additive Shader props geconverteerd naar PO verschijnen niet na het herladen van een save.",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption is misschien incompatibel met de ""Farms produce crops slower and cost less"" optie van Rebalanced Industries.",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control heeft alle functionaliteit van Historical Districts, en meer.",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Alle banen van niet-RICO-gebouwen, inclusief alle Industries DLC-gebouwen zijn inbegrepen in de servicenummers (SRV).",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Er kunnen allerlei soorten problemen gebeuren, waaronder de verdwijning van Ploppable Asphalt objecten.",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Alle spelers moeten exact dezelfde DLC's hebben (geen enkele DLC word ondersteund) en mods. CSM is niet compatibel met de meeste mods, te veel om hier te vermelden. Een (zeer kort) lijst van ondersteunde mods: https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.","Alle verkleuringen zullen worden verloren als je op iets abonneert of als je ergens voor uitschrijft terwijl het spel open staat.",REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Alternatieven kunnen hier gevonden worden: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/","Start altijd de Steam client op voordat je het spel opstart. Op Linux en MacOS is gebruikersactie vereist, hier is de installatiehandleiding (In het Engels): https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Zolang je niet TM:PE gebruikt om het snelheidslimiet van treinsporen aan te passen, zijn deze mods compatibel.",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","Door automatisch het budget in te stellen voor de politie, de zorg en de brandweer kan de landwaarde zakken, dit kan leiden tot kleiner dekkingsgebied van deze faciliteiten.",REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!","Maak een back-up van je savegame voordat je deze functie gebruikt!",REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons zorgt for een error pop-up van Building Themes ('System.Reflection.MonoMethod.Invoke'). Beide mods lijken daarna goed te werken.",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB heeft de functionaliteit van Prop it Up, en meer.",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Beide mods hebben opties om panelen te verbergen in het hoofdmenu. Gebruik slechts één mod om ze te verbergen, anders krijg je misschien problemen.",REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.","Beide mods vervangen de 'vanilla matchmaker', waardoor ze niet compatibel zijn.",REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.","Beide mods bemoeien zich met dezelfde spelfunctionaliteit hierdoor werken ze waarschijnlijk niet goed samen.",REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Beide mods gebruiken de Tab-toets. Gebruik een andere first-person mod, of verander de toets voor First-Person Auto-Walking.",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Veroorzaakt alle bomen te vliegen. Je kunt overschakelen naar Tree Anarchy, deze mod heeft de functionaliteit van deze beide mods.",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","PAS OP: ONDERDRUK NIET DE ERRORS in de mod-opties of in de pop-ups van deze mod, dit zorgt ervoor dat het troubleshooten van mod- of assetproblemen bijna onmogelijk is. Errors verstoppen zorgt er niet voor dat ze weg gaan, ze zullen je spel alsnog minder betrouwbaar maken!",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.","PAS OP: Als je dit gebruikt en je slaat op is je savegame kapot.",REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","PAS OP: Dit verstopt alleen maar de probleemiconen. De problemen bestaan nogsteeds! Dit kan snel leiden tot massaverlaten als je vergeet te controleren op problemen.",REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Verander de bouwsnelheid naar 100% in de Real Time instellingen om te voorkomen dat gebouwen verdwijnen.",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Het veranderen van de datum kan leiden tot een leeg stuk in de grafiek of tot het overschrijven van een deel van de grafiek.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Klikken in de onderste balk voor de UEC-functionaliteit werkt niet.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler overschrijft de mist opties van Hide it, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler overschrijft de mist opties van Hide it.",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","De compatibiliteit is onzeker, maar het verhoogde limiet van Move Vehicles wordt waarschijnlijk niet gebruikt door PXPVehicleInfo, dit leidt tot onjuiste nummers die verder gaan dan de oorspronkelijke voertuiglimiet.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Overweeg om de oude asset(s) die dit nodig hebben te vervangen door nieuwere en je kunt je daarna uitschrijven voor deze mod.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Copyright voor OpenMSX Auteurs, gelicentieerd onder GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Creative Commons-licentie.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM kan Find It kapot maken. Het spel uitvoeren als administrator kan het compatibiliteitsprobleem tijdelijk oplossen.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR is niet compatibel met de geavanceerde bestemmingsplan-opties in Network Extentions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster heeft geen invloed op CSUR-wegen, omdat ze geen gebruik maken van standaard wegdiepten.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic overschrijdt de mist opties van Hide It, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic overschrijdt de mist opties van Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Deactiveer de ingebouwde de mod van Colossal Order, omdat de functie is opgenomen in Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Deactiveer de ingebouwde mods van Colossal Order, omdat de functies zijn opgenomen in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Zorg ervoor dat je de functies activeert voordat je in een savegame laadt.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Schakel Classic sunlight color, Classic sunlight intensity en Classic voor de kleurinstellingen uit in Daylight Classic.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Watervervuiling uitschakelen is niet onmiddellijk, het kost enige tijd om het water op te ruimen. Ook vervuiling van grond of water is niet onmiddellijk, het kost even tijd om weer op te bouwen.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","Vanwege de grote wijzigingen in het basisspel, wordt deze mod het best gebruikt voor nieuwe steden.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS detecteert geen extra CitizenUnits.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Schakel anarchy uit of bulldoze bomen/rotsen voordat je iets plaatst, om bomen en rotsen in gebouwen of wegen te voorkomen.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Verhoogde weg, bruggen en tunnels zijn afzonderlijke netwerktypes en moeten apart worden vervangen. Lees de werkplaats pagina voor links naar vervangende collecties.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","EML heeft al een beter limiet met de functionaliteit.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","EML heeft al de functionaliteit van Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","EML heeft electrified roads functies ingebouwd.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","De hoogte van bestaande IMT 'raised meshes' (verhoogde eilanden) zullen niet automatisch worden aangepast. Andere markeringen zullen automatisch worden aangepast.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 heeft alle functies van HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 heeft alle functies van More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel heeft al Chriper Move functionaliteit.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Find It filters werken niet goed met de Tree &amp; Vehicle Prop mod.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It heeft de functie om alles te ontgrendelen. Je kan je uitschrijven van 'Unlock All + Wonders' mod.",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Zal niet bulldozen als je de Natural Disasters DLC hebt. Je moet in dit geval rampenbestrijding-eenheid gebruiken. Nieuwere bouwcategorieën worden niet gebulldozed.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Brandweerlieden zouden terug kunnen lopen in plaats van terug te rennen naar hun brandweerwagen.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Voor OV-voertuigen die in een depot spawnen, worden de voertuigen in het depot vermeld in plaats van in het station.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Voor transit hubs werkt dit alleen als het busgedeelte een sub-building is.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster heeft alle functionaliteit van Mini FPS Booster, en meer.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","Van het hoofdmenu is de vertragingstijd in de mod-opties onjuist. Als je in het spel bent, laten de mod-opties de juiste vertragingstijd zien, overeenkomend met de Real Time vertraagde tijd.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Het spel pauzeert automatisch wanneer je van tijd wisselt, en de tijd wordt terug hersteld wanneer je de verder gaat. Tijdssnelheden in TimeWarp zullen niet werken.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Game pauzeert automatisch wanneer je van tijd wisselt, en de tijd wordt terug hersteld wanneer je verder gaat. Tijdsopties in Ultimate Eyecandy zullen niet werken.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","De Garbage Bin Controller maakt Harmony en elke mod afhankelijk van Harmony kapot. Schakel over naar Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned kan de UI-resolutie uitschakelen. Gebruik in plaats daarvan de gewone versie van Harmony.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Als contourlijnen niet werken, schakel ""Overwrite Terrain"" uit en stel de waarde in op ongeveer 100 in ROTTERDam's instellingen.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Als het spel er te donker uitziet, zet dan de global en/of ambient lichtintensiteiten omhoog in de Ultimate Eyecandy instellingen. Schaduwen moet op max worden gezet in Shadow Strength Adjuster om te voorkomen dat zonnnelicht door objecten heen gaat. Om schaduwen minder zichtbaar te maken verminder de global lichtsintensiteit en verhoog de ambient lichtintensiteit in Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Als je de grafische instellingen of de prop visibility distance wijzigt, moet je het spel opnieuw opstarten om de decals bij te werken.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Als je de Move It ""enhanced Pillar Control"" optie wijzigt, kunnen de bestaande surface paints verdwijnen.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Als je een U-bocht maakt met TM:PE baanverbindingen, zal de U-bochtregel blijven nadat je die baanverbindingen verwijdert. Verwijder het dus handmatig.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Als je niet wilt dat vuur zich van boom naar boom verspreidt, heb je deze mod niet nodig. In plaats hiervan kan je de speloptie ""No fire spread function"" inschakelen.",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Als je deze mod inschakelt voor een grondstof die je industriegebouwen produceren, zullen de gebouwen proberen om al hun producten te exporteren. Dit zal er hoogstwaarschijnlijk voor zorgen dat de industriegebouwen verlaten worden omdat er niet genoeg kopers zijn.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Als je problemen hebt met natuurreservaatpaden of de topografische lijnen overlay, lees dan de modbeschrijving op de Steam Workshop voor oplossingen.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Als je meer dan één van de OxylonEuroSoundpack's gebruikt, krijg je misschien één of meer ""already exists"" waarschuwingen. Deze zijn ongevaarlijk.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Als je dit alleen voor hoge resolutie schermafbeeldingen gebruikt, heb je deze mod niet nodig en kan je de standaard Shift-F12 in plaats daarvan gebruiken.",REPORT_NOTE_80,,
