Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BRG_PE,"Access to the Steam Workshop is required for the mod to work properly.","L'accesso al Workshop di Steam è necessario affinché la mod funzioni correttamente.","SET_BRG_PE
SettingsUI.cs BuildRecordGroupUI platformError",,
SET_BRG_PT,"Platform not supported","Piattaforma non supportata","SET_BRG_PT
SettingsUI.cs BuildRecordGroupUI platformType",,
SET_BRG_RG,"Report options","Opzioni rapporto","SET_BRG_RG
SettingsUI.cs BuildRecordGroupUI reportGroup",,
SET_BRG_RP,"Mod Errors","Errori mod","SET_BRG_RP
SettingsUI.cs BuildRecordGroupUI reportPanel",,
SET_BRG_RPTF,"Report path","Percorso del rapporto","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField",,
SET_BRG_RTD,"Report type","Tipo rapporto","SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown",,
SET_BRG_RPB,"Reset path to default","Ripristina percorso predefinito","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language","Lingua del gioco","SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author","Giorni di inattività per segnalare l'autore come inattivo","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page","Millisecondi stimati per pagina mod","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","Esegui Road Asset Crawler (dipendente da Adaptive Network)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater","Esegui aggiornamenti","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","Esegui web crawler","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","Esegui web crawler (veloce)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Massimo di pagine fallite su Steam","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages","Massimo di pagine elencate su Steam","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,Aggiornamenti,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired","Settimane al ritiro","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List","Lista di mod fuori uso","SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation","Contribuisci alla traduzione","SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord","Supporta su Discord","SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:","Altri collegamenti:","SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List","Lista mod consigliate","SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility","Segnala compatibilità","SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:","Collegamenti utili:","SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","Mai (solo su richiesta) - sconsigliato!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week","Una volta a settimana","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML o testo","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,Testo,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,Stato,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","È stato d'aiuto? Ti sei perso qualcosa? Lascia un commento o voto sulla pagina del Workshop: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,NOTA,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory","Raccogli i registri e apri la directory","SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.","No source code published. Without source code it is harder to ensure a mod not include malicious code.","HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.","Una barra nera potrebbe apparire sopra la barra degli strumenti in basso.",REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Un peso colorato di rosso non significa necessariamente che la risorsa sia cattiva. Solo che è molto dettagliata e potrebbe avere un impatto maggiore sulle prestazioni.",REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Una versione 3.0 beta è stata rilasciata su GitHub ma non è mai stata rilasciata su Steam Workshop. L'autore ha scritto che non aggiornerà più la mod perché incolpa Paradox per la sua politica sui DLC.",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","ABLC ha la funzionalità di prevenire l'abbandono e molto altro ancora.",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","I cicli notturni/festivi accelerati di Real Time potrebbero creare problemi con i servizi distrettuali.",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader non è compatibile con gli orari variabili di alba/tramonto di Real Time. Utilizzare invece la versione di prova di Additive Shader.",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","Gli oggetti di scena Additive Shader convertiti in PO non vengono visualizzati dopo aver ricaricato un salvataggio.",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption potrebbe essere incompatibile con l'opzione ""Farms produce crops slower and cost less"" di Rebalanced Industries.",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control ha tutte le funzionalità dei Distretti storici e molto altro.",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Tutti i lavori provenienti da edifici non RICO, compresi tutti gli edifici del DLC Industries, sono inclusi nei numeri di servizio (SRV).",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Possono verificarsi problemi di ogni tipo, tra cui la scomparsa degli oggetti Ploppable Asphalt.",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Tutti i giocatori devono avere gli stessi DLC (nessuno è supportato) e le stesse mod. CSM è incompatibile con la maggior parte delle mod, troppi per essere citati qui. Un elenco (molto breve) delle mod supportate: https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.","Tutte le ricolorazioni andranno perse quando si (dis)sottoscrive qualcosa mentre il gioco è in corso.",REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Le alternative possono essere trovate qui: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/","Eseguire sempre il client di Steam prima di avviare il gioco. Su Linux e MacOS sono necessarie alcune azioni da parte dell'utente; consultare la guida all'installazione: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Finché non si usa TM:PE per limitare la velocità dei binari, queste mod dovrebbero essere compatibili.",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","L'autobudget per le stazioni di polizia, sanità e vigili del fuoco potrebbe far diminuire il valore dei terreni, perché un budget inferiore significa una minore superficie coperta.",REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!","Eseguire il backup dei salvataggi prima di utilizzare questo strumento!",REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons attiva un popup di errore da Building Themes ('System.Reflection.MonoMethod.Invoke'). Entrambe le modifiche sembrano funzionare anche dopo.",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB ha le stesse funzionalità di Prop it Up e molto di più.",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Entrambe le mod hanno opzioni per nascondere i pannelli nella schermata del menu principale. Utilizzate solo uno delle due mod per nasconderli, altrimenti potreste incorrere in problemi.",REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.","Entrambe le mod sostituiscono il 'matchmaker base', rendendoli incompatibili.",REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.","Entrambe le mod toccano le stesse funzionalità di gioco e probabilmente entrano in conflitto.",REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Entrambe le mod utilizzano il tasto Tab. Utilizzate un'altra mod in prima persona o cambiate il tasto per First-person Auto-walking.",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Fa galleggiare gli alberi. Si può passare a Tree Anarchy, che ha le funzionalità di entrambe le mod.",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","ATTENZIONE: NON SOPPRIMERE GLI ERRORI nelle opzioni della mod o nei popup di questa mod, perché rende quasi impossibile la risoluzione dei problemi delle mod/asset. Nascondere gli errori non li fa sparire e rende il gioco meno affidabile!",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.","ATTENZIONE: se si usa questa e si salva, il salvataggio del gioco è compromesso.",REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","ATTENZIONE: in questo modo si nascondono solo le icone dei problemi. I problemi esistono ancora! Questo può portare rapidamente all'abbandono di massa se ci si dimentica di controllare i problemi.",REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Modificare la velocità di costruzione al 100% nelle impostazioni di Real Time per evitare che gli edifici scompaiano.",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","La modifica della data può causare un vuoto nel grafico o la sovrascrittura di una parte del grafico.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Il clic nella barra inferiore per la funzionalità UEC non funziona.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler annulla le opzioni di nebbia di Hide it, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler annulla le opzioni di nebbia di Hide it.",REPORT_NOTE_33,,
REPORT_NOTE_34,"Road coloring is not working. If you want to recolor road segments you need to subscribe https://steamcommunity.com/sharedfiles/filedetails/?id=2698595602 instead.","Road coloring is not working. If you want to recolor road segments you need to subscribe https://steamcommunity.com/sharedfiles/filedetails/?id=2698595602 instead.",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","La compatibilità è incerta, ma il limite aumentato da More Vehicles probabilmente non viene utilizzato da PXPVehicleInfo, il che porta a numeri errati quando si supera il limite originale di veicoli.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Considerate di sostituire le vecchie risorse che ne hanno bisogno con altre più recenti e poi cancellate questa mod.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Copyright degli autori di OpenMSX, con licenza GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Licenza Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM può rompere Find It. L'esecuzione del gioco come amministratore può risolvere temporaneamente il problema di incompatibilità.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR è incompatibile con le opzioni di zonizzazione avanzate di Network Extensions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster non influisce sulle strade CSUR, perché non utilizzano profondità stradali standard.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic annulla le opzioni di nebbia di Hide It, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic annulla le opzioni di nebbia di Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Disattivare la mod incorporata di Colossal Order, poiché la sua funzione è inclusa in Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Disattivare le mod incorporate di Colossal Order, poiché le funzioni sono incluse in Game Anarchy: Soldi illimitati, Petrolio e minerali illimitati, Sblocca tutto. Fare attenzione ad attivare le funzioni prima di caricare un salvataggio.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Disattivare le impostazioni Classic sunlight color, Classic sunlight intensity e Classic for color in Daylight Classic.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","La disattivazione dell'inquinamento dell'acqua non è immediata, ci vuole un po' di tempo prima che l'acqua si ripulisca. Anche la riattivazione dell'inquinamento del suolo o dell'acqua non è immediata, ma richiede un po' di tempo prima che l'acqua si riformi.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","A causa delle significative modifiche apportate al gioco di base, è consigliabile utilizzare questa mod solo per le nuove partite.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS non rileva le CitizenUnit aggiuntive.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Disattivare l'anarchia o abbattere gli alberi/rocce prima di posizionare qualsiasi cosa, per evitare che gli alberi/rocce finiscano negli edifici o nelle strade.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Le strade sopraelevate, i ponti e le gallerie sono tipi di rete distinti e devono essere sostituiti separatamente. Leggete la pagina del workshop per i link alle collezioni di sostituzione.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","EML ha già una migliore funzionalità di visualizzazione dei limiti.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","EML dispone già della funzionalità di Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","EML ha la funzionalità di strade elettrificate integrata.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","Le esistenti IMT 'raised meshes' (isole spartitraffico) non saranno automaticamente adeguate alle loro altezze. Gli altri segnali si adegueranno automaticamente.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 ha tutte le funzionalità di HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 ha tutte le funzionalità di More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel ha già la funzionalità di movimento Chirper.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","I filtri Find It non funzionano correttamente con il mod Tree &amp; Vehicle Prop.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It ha la capacità di 'sbloccare tutto'. È possibile annullare la sottoscrizione della mod 'Unlock All + Wonders'.",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","I vigili del fuoco potrebbero camminare invece di correre verso il loro camion.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Per i veicoli del trasporto pubblico che si riproducono in un deposito, i veicoli sono elencati nel deposito anziché nella stazione.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Per gli hub di transito, questo funziona solo se la parte degli autobus è un edificio secondario.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster ha tutte le funzionalità di Mini FPS Booster, e anche di più.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","Dal menu principale, il tempo di ritardo nelle opzioni del mod non è corretto. Durante il gioco, le opzioni della mod mostrano il tempo di ritardo corretto, corrispondente al tempo rallentato in Real Time.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Il gioco si mette in pausa automaticamente quando si cambia l'ora e si ripristina quando si disattiva la pausa. Le opzioni di velocità del tempo in TimeWarp non funzionano.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Il gioco si mette in pausa automaticamente quando si cambia l'ora e l'ora si ripristina quando non si mette in pausa. Le opzioni di velocità del tempo in Ultimate Eyecandy non funzionano.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller interrompe Harmony e qualsiasi mod che dipende da Harmony. Passare a Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned potrebbe disabilitare la risoluzione dell'UI. Utilizzare invece la versione normale di Harmony.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Se le curve di livello non funzionano, disattivare ""Overwrite Terrain"" e impostare il valore a circa 100 nelle opzioni di ROTTERdams.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Se l'impostazione predefinita sembra troppo scura, aumentare l'intensità della luce globale e/o ambientale in Ultimate Eyecandy. Le ombre devono essere impostate al massimo con Shadow Strength Adjuster per evitare che il sole trapeli attraverso gli oggetti. Per rendere le ombre meno visibili, ridurre l'intensità della luce globale e aumentare l'intensità della luce ambientale in Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Se si modificano le impostazioni grafiche o la distanza di visibilità degli oggetti scenici, è necessario riavviare il gioco per aggiornare le decalcomanie.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Se si modifica l'opzione Move It ""enhanced Pillar Control"", le vernici di superficie esistenti potrebbero scomparire.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Se si crea un'inversione a U con i collegamenti di corsia di TM:PE, la regola dell'inversione a U rimarrà anche dopo la rimozione del collegamento di corsia. Quindi è necessario rimuoverla manualmente.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Se non volete che il fuoco si propaghi da un albero all'altro, non avete bisogno di questa mod, ma potete attivare l'opzione di gioco 'Nessuna funzione di propagazione del fuoco'.",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Se si attiva questa mod per una risorsa prodotta dagli edifici industriali, questi cercheranno di esportare tutti i loro prodotti. Questo molto probabilmente causerà l'abbandono dell'industria perché non ci sono abbastanza acquirenti.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Se si verificano problemi con i percorsi delle riserve naturali o con la sovrapposizione delle linee topografiche, leggere la descrizione del mod su Steam Workshop per trovare le soluzioni.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Se si utilizza più di uno degli OxylonEuroSoundpack, è possibile che vengano visualizzati uno o più avvisi ""already exists"". Questi sono innocui.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Se lo si usa solo per le schermate ad alta risoluzione, non è necessaria questa mod e si può invece usare Shift-F12 di default.",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","Se si desidera la nuova cubemap solo di giorno, con il cielo notturno predefinito, attivare le seguenti impostazioni per Fog Controller: 'Daynight Fog' e 'Classic Fog', e attivare le seguenti impostazioni per Daylight Classic: 'Classic sunlight color', 'Classic sunlight intensity', 'Classic fog Effect' e 'Allow Classic fog effect if day/night cycle is on'.",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","Se si desidera utilizzare i vecchi oggetti di scena inclusi nella mod originale, è necessario mantenere la mod originale sottoscritta, ma disattivata. In alternativa, è possibile spostare i file .crp originali nella cartella delle risorse locali e annullare la sottoscrizione della mod originale. Se si inizia una nuova città, è meglio disiscrivere la mod originale e usare Ploppable Surfaces da questa collezione: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333 https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","Se non riuscite a spostare gli oggetti di scena in verticale con Move It, provate a disattivare e riattivare lo scatto degli oggetti di scena nelle opzioni di Prop Anarchy.",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","La segnaletica IMT andrà persa sui segmenti di rete sostituiti e sulle intersezioni collegate.",REPORT_NOTE_84,,
