Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BRG_RPB,"Reset path to default",重置預設路徑,"SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language",使用遊戲語言設置,"SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author",退休作者不活躍的天數,"SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page",估計每個模組頁面的毫秒數,"SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","運行「Road Asset Crawler」（需要「Adaptive Network」）","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater",運行更新程式,"SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","運行 Web Crawler","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","運行 Web Crawler (快速)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Steam 最大失敗頁面","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages",Steam最大清單頁面,"SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,更新程式,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired",即將退役的幾周,"SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List",已損壞模組列表,"SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation",幫我們完善翻譯,"SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord",在Discord上獲取技術支援,"SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:",其它連結：,"SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List",推薦模組列表,"SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility",報告相容性問題,"SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:",相關連結：,"SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","永遠不要(僅按需提供) - 不推薦！","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week",每週一次,"SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML 和文本","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,文本,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,狀態：,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511",這份報告對你有幫助嗎？對你來說還缺什麼？請在創意工坊頁面留下評分或評論：https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511,"HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,注意：,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory",收集日誌並打開目錄,"SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",沒有公開原始程式碼，且沒有標注注釋的模組，最好不要訂閱。沒有公開原始程式碼，也很難確保模組不含惡意程式碼。,"HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",沒有公開原始程式碼，且描述不明確的模組，最好不要訂閱。沒有公開原始程式碼，也很難確保模組不含惡意程式碼。,"HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.",沒有公開發佈原始程式碼，更難確保其不含惡意程式碼。,"HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.",沒有公開原始程式碼、沒有標注注釋，且描述不明確的模組，最好不要訂閱。也很難確保該模組不含惡意程式碼。,"HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.",作者刻意不向其他開發者展示模組的代碼，這一行為有點可疑。沒有原始程式碼，也就難以保證模組不包含惡意程式碼。,"HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
HRTC_S_TV,"This is a test version",這是一個測試版模組,"HtmlReportTemplateCode.cs Statuses TestVersion",,
CAT_M_IGN,"The in-game name is",遊戲內顯示的名字是,"CAT_M_IGN
Catalog.cs Modname IngameName",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.",底部工具列上可能會出現一個黑色條紋。,REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.",標紅的資產不一定表示損壞。它只是非常精細，可能會造成較大的性能影響。,REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","一個 3.0 測試版已在 GitHub 上發佈，但從未在 Steam 創意工坊上發佈。作者寫到，他不會再更新模組，因為他指責Paradox對DLC的政治干涉。",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","Advanced Building Level Control有防止建築物廢棄的功能，並且還有其他更豐富的功能。",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Real Time 的加快夜間/週末週期功能可能會給地區服務帶來問題。",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader 與 Real Time 模組的可變日出/日落時間功能相衝突。請使用 Additive Shader test 代替。",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","重新載入存檔後，轉換為 PO 的 Additive Shader 擺件不會顯示。",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption 可能與 Rebalanced Industries 的「降低農作物生產速度和降低成本」選項不相容。",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control 具有 Historical Districts 的全部功能，而且還有更多其他功能。",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","非 RICO 建築的所有工作崗位，包括所有工業 DLC 建築，都列入了服務（SRV）編號中。",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","各種各樣的問題都可能發生，包括 Ploppable Asphalt 物體的消失。",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","所有玩家必須擁有完全相同的 DLCs 和模組。CSM 與大多數模組不相容，太多無法在這裡提及。這是相容模組的列表(非常短)：https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.",當您在遊戲運行時訂閱任何內容，所訂閱的資產貼圖都將丟失。,REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",此選項可以在這裡找到：https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532,REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",運行遊戲前，請先啟動Steam使用者端。在Linux或MacOS環境下，則還需使用者執行一些額外操作，請參考此安裝教程：https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/,REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","只要您不使用 TM:PE 來限制鐵軌的速度，這些模組應該是相容的。",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.",使用警察、醫療和消防站的自動預算可能導致土地價值下降，因為預算較低意味著覆蓋面積較低。,REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!",在使用此工具之前備份您的存檔！,REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons 導致了 Building Themes 彈出錯誤（'System.Reflection.MonoMethod.Invoke')。這兩個模組似乎都能正常工作。",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB 具有 Prop it Up 的功能，並且還有其他更豐富的功能。",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.",兩個模組都有在主選單上隱藏面板的選項。但只能使用一個模組來隱藏它們，如果同時使用，您可能會遇到問題。,REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.",兩個模組都替換了「原版匹配器」，因此它們不相容。,REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.",兩個模組都有相同的遊戲功能，因此可能發生衝突。,REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","這兩個模組都使用 Tab 鍵。請使用另一個第一人稱的模組，或者更改 First-person Auto-walking 的按鍵。",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","會引起樹木晃動。你可以替換為 Tree Anarchy ，其具有這兩個模組的功能。",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!",注意：不要在模組選項或此模組的快顯視窗中發送資訊，因為它幾乎不可能排除模組和資產問題。隱藏錯誤不會讓它們消失，反而會使您的遊戲不太可靠！,REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.",注意：如果您使用這個並保存，存檔就會被損壞。,REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.",注意：這只能隱藏問題圖示。問題仍然存在！如果你忘記解決問題，這可能會導致大規模廢棄。,REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","在 Real Time 的設置中將施工速度更改為100%，以避免建築物消失。",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.",更改日期可能會導致圖形中出現間隙或部分圖形被覆蓋。,REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.",點擊底部欄以獲取UEC功能是無效的。,REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler 與 Hide it, Bobby 的隱藏雲霧選項衝突。",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler 與 Hide it 的隱藏雲霧選項衝突。",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","如果您使用 Play It! 改變了一天中的時間，在取消暫停狀態後，時間會被重置到 Real Time 的值。這是預期的行為。加速遊戲仍然有效，但如果您更改了晝夜迴圈的速度，時鐘上顯示的時間仍會保持為 Real Time 的時間，市民也是如此（視覺上時間流逝得很快，但實際上是 Real Time 模組內的時間影響市民的行為）",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","相容性尚不確定，但PXPVehicleInfo可能未使用 More Vehicles 增加的限制，從而導致超出原始車輛限制時顯示的數位不正確。",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.",考慮用較新的資產替換需要的舊資產，然後取消訂閱此模組。,REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","由 OpenMSX 作者授予的版權，並在 GPL v2 下授權。",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.",知識共用授權合約。,REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM 會與 Find It 衝突。請使用管理員許可權運行遊戲，可以暫時解決不相容問題。",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR 與 Network Extensions 中的高級分區選項不相容。",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjter不會影響 CSUR 道路，因為它們不使用標準的道路深度。",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic 與 Hide it, Bobby 的隱藏雲霧選項衝突。",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic 與 Hide It 的隱藏雲霧選項衝突。",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","請停用 Colossal Order 的內置模組，因為它的功能包含在 Extra Landscaping Tools 中。",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","請停用 Colossal Order 的內置模組：無限金錢、無限石油和礦石、全部解鎖，因為這些功能已經包含在了 Game Anarchy 裡。在載入存檔之前，請注意啟用 Game Anarchy 的這些功能。",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","禁用 Daylight Classic 中的「經典日光色彩」、「經典日光強度」、「經典濾鏡色調」設置。",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.",消除水污染不是立即的，需要一些時間才能使水得到淨化。恢復地面污染或水污染也不是立即的，需要一段時間才能恢復。,REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.",由於遊戲的重大更新，這個模組最好僅用於新建遊戲。,REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS 沒有檢測到額外的公民單位。",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.",在放置任何東西之前切換無碰撞或用推土機推倒樹木/岩石，以防止建築物或道路上出現樹木/岩石。,REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.",高架、橋樑和隧道是分開的網路類型，需要單獨替換。閱讀創意工坊頁面以獲取替換資產的連結。,REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","Extended Managers Library 已經有了更好的物品上限顯示功能。",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","Extended Managers Library Beta 已經具有了 Unlimited Outside Connections 的功能。",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","Extended Managers Library Beta 已經內置了道路通電的功能。",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","目前 Intersection Marking Tool 不會自動調整「突起的填充圖案」（路肩等）的高度來匹配。其他的 IMT 標線會自動調整高度。",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 已經具有 HideUI 的所有功能。",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 已經具有 More Simulation Speed Options 的所有功能。",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel 已經具有 Chirper 的移動功能。",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Find It 的搜索功能與 Tree &amp; Vehicle Prop 不能很好的相容。",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It 已經有了「全部解鎖」的功能，請取消'Unlock All + Wonders'模組。",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","如果你擁有 Natural Disasters DLC ，就不會剷除廢棄建築。這種情況下，需要使用災難回應單位。較新類別的建築不會被自動剷除。",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.",消防員可能走路，而不是跑到他們的消防車上。,REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.",在車庫生成的公共運輸車輛停放在車庫，而不是在車站。,REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.",對於轉運樞紐，只有在公共汽車部分是子模型的情況下才能發揮作用。,REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster 已經具有 Mini FPS Booster 的所有功能，而且還有更多其他功能。",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","在主功能表中，模組選項中的延遲時間不能正確顯示。在遊戲中，模組選項顯示了正確的延遲時間，與 Real Time 減緩的時間相對應。",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","當您更改時間時，遊戲會自動暫停，當你解除暫停時，時間會重置回來。TimeWarp 中的時間速度選項將無法工作。",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","當您更改時間時，遊戲會自動暫停，當你解除暫停時，時間會重置回來。Ultimate Eyecandy 中的時間速度選項將無法工作。",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller 會損壞 Harmony 以及任何依賴於 Harmony 的模組。請使用 Garbage Bin Manager 代替。",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned 可能會導致 UI Resolution 被禁用。請使用正常版本的 Harmony 代替。",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","如果等高線無法正常顯示，請在 ROTTERdams 的模組設置中關閉「Overwrite Terrain」選項並將 strength 值設置為100。",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","如果預設設置看起來太暗，請在 Ultimate Eyecandy 中打開全域/環境光強度設置。必須使用 Shadow Strength Adjuster 將陰影設置為最大，以防止陽光穿過物品對象。要使陰影更不可見，請在 Ultimate Eyecandy 中降低全域光強度並增加環境光強度。",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.",如果更改圖形設置或擺件可見性距離，則必須重新啟動遊戲才能更新貼花。,REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","如果您更改了 Move It 的「高級橋墩控制」選項，您現有的地面塗抹可能會消失。",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","如果您使用 TM:PE 車道連接創建了一個掉頭轉向，那麼當您移除該車道連接後，掉頭轉向規則將保持。所以請手動移除。",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","如果你不想讓火災到處蔓延， 你不需要這個模組，而是打開遊戲選項「火災不會蔓延」。",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.",如果你為了工業資源而啟用這個模組，但是有工業建築正在生產，那麼這些建築物將試圖出口其所有產品。這很可能導致該工廠被放棄，因為買方不足。,REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.",如果您發現自然保護區路徑有問題或者等高線重疊，請閱讀Steam創意工坊裡的模組描述進行修復。,REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.",如果您使用多個OxylonEuroSoundpack，您可能會得到一個或多個「已經存在的警告」。這些警告是無害的。,REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","如果您只用於高解析度螢幕截圖，您不需要這個模組，可以使用預設的 Shift+F12 高清截圖鍵代替。",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","如果你只想在白天使用新的 Cubemap，但在夜晚使用預設的天空，在 Fog Controller 中啟用如下選項：
- ""Daynight Fog""和""Classic Fog""，
並在 Daylight Classic 中啟用以下選項：
- 「經典日光色彩」、「經典日光強度」、「經典霧效果」 和 「Allow Classic fog effect if day/night cycle is on」。",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","如果你想使用原模組中包含的舊擺件，你需要保留原模組訂閱，但要禁用。或者，您可以將原始的.crp檔移動到本地資產資料夾，然後取消原模組。如果你開始一個新存檔，最好取消訂閱原來的模組並使用這個合集中的 Ploppable Surfaces：https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","如果您無法使用 Move It 上下移動擺件，請嘗試關閉 prop snapping 並再次在 Prop Anarchy 中打開prop snapping。",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","替換後的路段與路口會丟失 Intersection Marking Tool 的標線。",REPORT_NOTE_84,,
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.",為了在已解鎖的地塊之外建設可分區的對外連接道路，您需要使用另一個模組臨時禁用分區。在地圖編輯器中，連接必須使用普通道路，而不是自訂道路。城際公車只能通過單向的外部連接道路進入城市，而不是通過雙向道路。,REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","如果您使用了 Transport Line Manager ，那麼在「 Express Bus Services（TLM的外掛程式）」的設置中，「Experimental」和「Agressive」選項可能會導致公車停運。選項「Prudential」可以按預期工作。",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.",此模組的功能已被遊戲本身包含。,REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","錯誤的顯示為 Cinematic Camera。",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.",您可以從創意工坊下載自訂公民資產，以適應多樣化的人群，用以代替（或搭配使用）此模組。,REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.",僅用於平坦地面。,REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.",城際公車只能從對外連接的單向高速公路進出城市，不能通過任何雙向的道路進入城市。,REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","Improved Public Transport 2 已經有了一個(不同）的「延遲生成」功能。它可以即時調整，並且適用於各個車站。",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!",建議不要使用這個模組！,REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.",強烈建議在使用此模組之前備份現有的存檔。,REPORT_NOTE_94,,
