Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BRG_OHRISO,"Use Steam Overlay to open HTML report if available.","Use a Sobreposição Steam para abrir o relatório HTML se disponível.","SET_BRG_OHRISO
SettingsUI.cs BuildRecordGroupUI OpenHtmlReportInSteamOverlay",,
SET_BRG_PE,"Access to the Steam Workshop is required for the mod to work properly.","Acesso à Oficina Steam é necessário para que o mod funcione corretamente.","SET_BRG_PE
SettingsUI.cs BuildRecordGroupUI platformError",,
SET_BRG_PT,"Platform not supported","Plataforma não suportada","SET_BRG_PT
SettingsUI.cs BuildRecordGroupUI platformType",,
SET_BRG_RG,"Report options","Opções de relatório","SET_BRG_RG
SettingsUI.cs BuildRecordGroupUI reportGroup",,
SET_BRG_RP,"Mod Errors","Erros do Mod","SET_BRG_RP
SettingsUI.cs BuildRecordGroupUI reportPanel",,
SET_BRG_RPTF,"Report path","Caminho do relatório","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField",,
SET_BRG_RTD,"Report type","Tipo de relatório","SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown",,
SET_BRG_RPB,"Reset path to default","Restaurar caminho padrão","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language","Idioma do Jogo","SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author","Dias de inatividade do autor","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page","Estimativa de milissegundos por página de mod","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","Executar Road Asset Crawler (AN dependent)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater","Executar atualização","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","Executar rastreador web","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","Executar rastreador web (rápido)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Máximo de páginas com falha da Steam","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages","Máximo de páginas de listagem da Steam","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,Atualizador,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired","Semanas para encerrar","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List","Lista de Mods quebrados","SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation","Ajudar com a tradução","SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord","Apoie no discord","SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:","Outros links:","SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List","Lista de mods recomendados","SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility","Relatar compatibilidade","SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:","Links úteis:","SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","Nunca (apenas sob demanda) - não recomendado!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week","Uma vez por semana","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML e texto","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,Texto,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,Status,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","Precisa de ajuda? Deixe uma classificação ou comentário na página da oficina: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,NOTA,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory","Coletar logs e abrir diretório","SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods sem código-fonte e sem seção de comentários não devem ser inscritos. Sem o código-fonte também é mais difícil garantir que um mod não inclua código malicioso.","HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods sem código-fonte e com uma descrição pouco clara não devem ser inscritos. Sem o código-fonte é também mais difícil garantir que um mod não inclua código malicioso.","HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.","Nenhum código-fonte publicado. Sem o código-fonte é mais difícil garantir que um mod não inclua um código malicioso.","HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods sem código-fonte, sem seção de comentários e com uma descrição pouco clara não devem ser inscritos. Sem o código-fonte também é mais difícil garantir que um mod não inclua código malicioso.","HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","O autor escondeu deliberadamente o código-fonte de outros modders, o que é um pouco suspeito. Sem o código-fonte também é mais difícil garantir que um mod não inclua código malicioso.","HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
HRTC_S_TV,"This is a test version","Esta é uma versão de Testes","HtmlReportTemplateCode.cs Statuses TestVersion",,
CAT_M_IGN,"The in-game name is","O nome do mod no jogo é","CAT_M_IGN
Catalog.cs Modname IngameName",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.","Uma barra preta pode aparecer acima da barra de ferramentas inferior.",REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Um recurso marcado em vermelho não significa necessariamente que é totalmente ruim. Apenas que pode conter informações desnecessárias e impactar o desempenho do jogo.",REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Uma versão 3.0 beta foi lançada no GitHub, mas nunca foi lançada na Oficina Steam. O autor escreveu que ele não atualizará mais o mod enquanto culpa a Paradox pela sua política de DLC.",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","A ABLC tem a funcionalidade de prevenir o abandono e muito mais.",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Acelerar noites/finais de semana além do tempo normal, podem causar problemas nos ciclos de serviços dos distritos.",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","O 'Additive Shader' não é compatível com a variável 'sunrise/sunset times' do 'Real Time'. Use a versão de teste do 'Additive Shader '.",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","Shader props adicionais convertidos para PO não vão aparecer após recarregar o save.",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","O 'Adjustable Business Consumption' pode ser incompatível com a opção ""Farms produce crops slower and cost less"" do 'Rebalanced Industries'.",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","O 'Advanced Building Level Control' tem todas as funcionalidades do ' Historical Districts' e muito mais.",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Todos os postos de trabalho dos edifícios não-RICO, incluindo todos os edifícios da DLC 'Industries', estão incluídos nos números de serviço (SRV).",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Pode acontecer todo o tipo de problema, incluindo o desaparecimento de objetos de Asfalto.",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Todos os jogadores devem ter exatamente as mesmas DLCs (nenhuma é suportada) e mods. 'CSM ' é incompatível com a maioria dos mods, muitos para mencionar aqui. Uma lista (muito curta) de mods suportados: https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.","Todas as recolorações serão perdidas quando você (des)inscrever de qualquer coisa enquanto o jogo estiver sendo executado.",REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Podem ser encontradas alternativas aqui: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/","Sempre execute o cliente Steam antes de executar o jogo. No Linux e MacOS, algumas ações do usuário são necessárias, consulte o guia de instalação: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Desde que você não use 'TM:PE' para limitar a velocidade dos trilhos, esses mods devem ser compatíveis.",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","A auto-orçamentação da polícia, dos cuidados de saúde e das estações de bombeiros pode fazer com que o valor do tereno diminua, porque um orçamento mais baixo significa uma área de cobertura mais baixa.",REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!","Faça backup do seu save antes de usar esta ferramenta!",REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","'Better Highway Icons' acionam uma janela de erros do 'Building Themes' ('System.Reflection.MonoMethod.Invoke'). Ambos os mods ainda parecem funcionar depois.",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","'BOB' tem a funcionalidade do 'Prop it Up', e mais.",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Ambos os mods têm opções para ocultar painéis na tela do menu principal. Use apenas um mod para ocultá-los, ou você pode ter problemas.",REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.","Ambos os mods substituem o 'vanilla matchmaker', tornando-os incompatíveis.",REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.","Ambos os mods acessam a mesma funcionalidade de jogo e provavelmente cause conflitos.",REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Ambos os mods usam a tecla Tab. Use outro mod de primeira pessoa, ou altere a tecla do 'First-person Auto-walking'.",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Faz com que as árvores flutuem. Você pode alternar para 'Tree Anarchy', que tem a funcionalidade de ambos os mods.",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","CUIDADO: NÃO SUPRIMA ERROS nas opções do mod ou nas janelas de pop-up deste mod, pois isso torna a solução de problemas com mod/ativo quase impossível. Ocultar erros não os faz sumir e tornará seu jogo menos confiável!",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.","CUIDADO: Se você usar isto e salvar, o jogo salvo não funcionará.",REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","CUIDADO: Isto só esconde os ícones do problema. Os problemas ainda existem! Isso pode rapidamente levar a um abandono em massa se você esquecer de checá-los.",REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Altere a velocidade de construção para 100% nas configurações do 'Real Time's' para evitar que edifícios desapareçam.",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Alterar a data pode causar uma lacuna no gráfico ou fazer com que uma parte do gráfico seja substituída.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Clicar na barra inferior para a funcionalidade da 'UEC' não funciona.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","'Clouds & Fog Toggler' sobrepõe as opções de nevoeiro do 'Hide it, Bobby'.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","'Clouds & Fog Toggler' sobrepõe as opções de nevoeiro do 'Hide It'.",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","Se você mudar a hora do dia no Play It! Será resetado para os valores do Real Time quando você sair retomar ao jogo. Esse é o comportamento correto. Acelerar o jogo também funciona normalmente, mas se você mudar a velocidade do ciclo de dia e noite, a hora do dia no relógio continuará o mesmo, e assim com os cidadãos(visualmente o dia passará na velocidade escolhida, porem o tempo e os cidadãos ainda precede a configuração do Real Time).",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","A compatibilidade é incerta, o número máximo fornecido pelo More Vehicles provavelmente não é usado pelo PXPVehicleInfo, o que leva a números incorretos quando se ultrapassa o limite de veículos original.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Considere substituir o(s) arquivo(s) antigo(s) que precisam deste mod por conteúdos mais recentes e, em seguida, cancele a inscrição deste mod.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Copyright por OpenMSX Authors, licenciado sob a GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Licença Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","'CSM' pode quebrar o 'Find It'. Executar o jogo como administrador pode resolver temporariamente o problema de incompatibilidade.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","'CSUR' é incompatível com as opções avançadas de zonamento do 'Network Extensions'.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","O 'Curb Height Adjuster' não afetará as estradas do 'CSUR' porque elas não usam as profundezas padrão de estrada.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","O 'Daylight Classic overrules' anula as opções de nevoeiro do 'Hide It, Bobby'.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","O 'Daylight Classic overrules' anula as opções de nevoeiro do 'Hide It'.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Desative o 'build in mod' da Colossal Order, pois sua função está incluída nas ferramentas do 'Extra Landscaping Tools'.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Desative o 'build in mod' da Colossal Order, pois as funções são incluídas no 'Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All'. Tome cuidado para ativar as funções antes de carregar em um salvamento.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Desative 'Classic sunlight color, Classic sunlight intensity e Classic for color settings' no 'Daylight Classic'.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Desativar a poluição da água não é imediato, leva algum tempo para que a água se limpe. Reativar a poluição dos solos e da água também não é imediato, demora algum tempo.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","Devido às mudanças significativas no jogo base, este mod é recomendado somente para novos jogos.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","'EDS' não detecta 'extra CitizenUnits'.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Desligue o anarchy ou bulldoze trees/rocks antes de colocar qualquer coisa, para evitar árvores/rochas em prédios ou estradas.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Via elevada, pontes e túneis são tipos de estradas separados e precisam ser substituídos separadamente. Leia a página da oficina para obter links de coleções para substituição.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","O EML já tem uma funcionalidade de exibição de limite melhor.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","'EML' já tem a funcionalidade de 'Unlimited Outside Connections'.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","'EML' tem a funcionalidade de estradas eletrificadas incorporada.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","IMT 'malhas elevadas' (ilhas de tráfego/cruzamentos de faixas de pedestres) existentes não terão suas alturas ajustadas automaticamente. Outras marcações serão ajustadas automaticamente.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","'Extended InfoPanel 2' tem todas as funcionalidades do 'HideUI'.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","'Extended InfoPanel 2' tem todas as funcionalidades do 'More Simulation Speed Options'.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","'Extended InfoPanel' já tem a funcionalidade do 'Chirper move'.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","O filtro do 'Find It' não funciona corretamente com o 'Tree & Vehicle Prop'.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","'Find It' tem a habilidade de desbloquear tudo. Você pode cancelar a inscrição do mod 'Unlock All + Wonders'.",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Não irá demolir se você possuir desastres naturais. Você precisa usar o 'Disaster Response Unit' neste caso. As categorias de construção mais recentes não são demolidas.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Bombeiros podem andar em vez de correr de volta ao seu caminhão de bombeiros.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Para veículos de transporte público que spawnam/aparesem em um depósito, os veículos são listados no depósito em vez da estação.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Para centro/estações de trânsito/transporte, isso só funciona se a parte do ônibus for uma sub-edificação.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","O 'FPS Booster' tem todas as funcionalidades do 'Mini FPS Booster', e mais.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","No menu principal, o tempo de atraso nas opções do mod. será incorreto. Enquanto no jogo, as opções do mod. mostram o tempo de atraso correto, correspondente ao tempo real reduzido.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","O jogo pausa automaticamente quando você muda o tempo e o tempo é redefinido quando você retornar ao jogo. As opções de velocidade do tempo no 'TimeWarp' não funcionarão.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","O jogo pausa automaticamente quando você muda o tempo e o tempo é redefinido quando você retornar ao jogo. As opções de velocidade do tempo no 'Ultimate Eyecandy' não funcionarão.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","'Garbage Bin Controller' quebra o 'Harmony' e qualquer mod que dependa do 'Harmony'. Troque pelo 'Garbage Bin Manager'.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","'Harmony Redesigned' pode desativar a resolução da interface de usuario. Em vez disso, use a versão regular do 'Harmony'.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Se as linhas de contorno não funcionarem, desative ""Sobrescrever Terreno"" e defina o valor em cerca de 100 nas opções do ROTTERdams.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Se o padrão parecer muito escuro, aumente as configurações de intensidade de luz global e/ou ambiente no Ultimate Eyecandy. As sombras devem ser definidas no máximo usando o Shadow Strength Adjuster para evitar que o sol vaze por objetos. Para tornar as sombras menos visíveis, reduza a intensidade de luz global e aumente a intensidade de luz ambiente no Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Se você alterar as configurações gráficas ou a distância de visibilidade das props, terá que reiniciar o jogo para que os decalques sejam atualizados.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Se você alterar a opção ""Pillar Control Aprimorado"" do Move It, as pinturas de superfície existentes podem desaparecer.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Se você criar um retorno com conexões de pista do TM:PE, a regra de retorno permanecerá após remover essa conexão de pista. Portanto, remova-a manualmente.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Se você não quiser que o fogo se espalhe de árvore em árvore, não precisa deste mod, mas pode habilitar a opção de jogo ""No fire spread function"" (Sem propagação de fogo).",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Se você ativar este mod para um recurso que você tem edifícios industriais produzindo, os edifícios tentaram exportar todo o produto armazenado. Isto provocará as indústrias a serem abandonadas, pois, não haverá compradores suficientes.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Se tiver problemas com os trajetos de reserva natural ou a sobreposição topográfica de linhas, leia a descrição do mod na Oficina da Steam para possíveis correções.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Se você usa mais de um dos Pacotes de Áudios europeus do Oxylon, você recebera um ou mais avisos de ""já existe"". São Inofensivos, não se preocupe.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Se você usa isto para Capturas de Tela em alta resolução, você não precisa deste mod, e pode usar Shift+F12 que terá o mesmo resultado.",REPORT_NOTE_80,,
REPORT_NOTE_81,"If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller: ""Daynight Fog"" and ""Classic Fog"", and enable the following settings for Daylight Classic: ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","Se você quiser um novo cubo de map para o dia, com o céu noturno básico, ative as seguintes configurações para o Controlador de Nevoeiro: ""Neblina Dia e Noite"" e ""Nevoeiro Clássico"" e ative estas opções em Neblina Clássica:""Raios de Sol Clássicos"",""Intensidade Clássica de Raios de Sol"", ""Efeito de Nevoeiro Clássico"" e ""Permita Efeito de Neblina Clássico se Ciclo de Dia/Noite está ativo"".",REPORT_NOTE_81,,
REPORT_NOTE_82,"If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","Se você quer usar itens antigos incluídos no mod original, precisará manter a inscrição no mod original, porem desativa-lo. Ou poderá também mover os arquivos .crp para a pasta de recursos locais e cancelar a inscrição do mod original. Se iniciar uam nova cidade é melhor cancelar a inscrição do mod original e usar 'Plopable Surfaces' desta coleção aqui:
https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333",REPORT_NOTE_82,,
