Identifier,"Source String",Translation,Context,Labels,"Max. Length"
SET_BRG_LAN,Language,Bahasa,"SET_BRG_LAN
SettingsUI.cs BuildRecordGroupUI Language",,
SET_BRG_NW,"'--noWorkshop' launch option detected. No report was generated","Opsi peluncuran '--noWorkshop' terdeteksi. Tidak ada laporan yang dibuat","SET_BRG_NW
SettingsUI.cs BuildRecordGroupUI noWorkshop",,
SET_BRG_OGR,"Generate report(s)","Buat laporan(beberapa)","SET_BRG_OGR
SettingsUI.cs BuildRecordGroupUI OnGenerateReports",,
SET_BRG_OOF,"Open folder","Buka folder","SET_BRG_OOF
SettingsUI.cs BuildRecordGroupUI OnOpenFolder",,
SET_BRG_OOR,"Open report(s)","Buka laporan(beberapa)","SET_BRG_OOR
SettingsUI.cs BuildRecordGroupUI OnOpenReports",,
SET_BRG_OHRISO,"Use Steam Overlay to open HTML report if available.","Gunakan Steam Overlay untuk membuka laporan HTML jika tersedia.","SET_BRG_OHRISO
SettingsUI.cs BuildRecordGroupUI OpenHtmlReportInSteamOverlay",,
SET_BRG_PE,"Access to the Steam Workshop is required for the mod to work properly.","Akses ke Steam Workshop diperlukan agar mod berfungsi dengan baik.","SET_BRG_PE
SettingsUI.cs BuildRecordGroupUI platformError",,
SET_BRG_PT,"Platform not supported","Platform tidak didukung","SET_BRG_PT
SettingsUI.cs BuildRecordGroupUI platformType",,
SET_BRG_RG,"Report options","Opsi laporan","SET_BRG_RG
SettingsUI.cs BuildRecordGroupUI reportGroup",,
SET_BRG_RP,"Mod Errors","Kesalahan Mod","SET_BRG_RP
SettingsUI.cs BuildRecordGroupUI reportPanel",,
SET_BRG_RPTF,"Report path","Jalur laporan","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField",,
SET_BRG_RTD,"Report type","Tipe laporan","SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown",,
SET_BRG_RPB,"Reset path to default","Setel ulang jalur ke default","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn",,
SET_BTD_GL,"Game Language","Bahasa dari Game","SET_BTD_GL
SettingsUI.cs BuildTranslatedDataSources GameLanguage",,
SET_BUG_DOI,"Days of inactivity to retire author","Hari tidak aktif untuk pembuat yang pensiun","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity",,
SET_BUG_MSPMP,"Estimated milliseconds per mod page","Perkiraan milidetik per halaman mod","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage",,
SET_BUG_OOTA,"Run Road Asset Crawler (AN dependent)","Jalankan Perayap Aset Jalan (tergantung AN)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction",,
SET_BUG_OSU,"Run Updater","Jalankan Pembaruan","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater",,
SET_BUG_OSWC,"Run Web Crawler","Jalankan Perayap Web","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler",,
SET_BUG_OSWCQ,"Run Web Crawler (quick)","Jalankan Perayap Web (cepat)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick",,
SET_BUG_SMFP,"Steam max failed pages","Steam maks halaman gagal","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages",,
SET_BUG_SMLP,"Steam max listing pages","Halaman daftar Steam maks","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages",,
SET_BUG_UG,Updater,Pembaruan,"SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup",,
SET_BUG_WFR,"Weeks for soon retired","Minggu untuk segera pensiun","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired",,
SET_BUL_BML,"Broken Mods List","Daftar Mod Rusak","SET_BUL_BML
SettingsUI.cs BuildUsefulLinksOptionsUI BrokenModsList",,
SET_BUL_HWT,"Help with translation","Bantuan dengan terjemahan","SET_BUL_HWT
SettingsUI.cs BuildUsefulLinksOptionsUI crowdin",,
SET_BUL_SOD,"Support on discord","Dukungan di Discord","SET_BUL_SOD
SettingsUI.cs BuildUsefulLinksOptionsUI discord",,
SET_BUL_OL,"Other links:","Tautan lain:","SET_BUL_OL
SettingsUI.cs BuildUsefulLinksOptionsUI OtherLinks",,
SET_BUL_RML,"Recommended Mods List","Daftar Mod yang Disarankan","SET_BUL_RML
SettingsUI.cs BuildUsefulLinksOptionsUI RecommendedModsList",,
SET_BUL_RC,"Report compatibility","Laporan Kompatibilitas","SET_BUL_RC
SettingsUI.cs BuildUsefulLinksOptionsUI Reportform",,
SET_BUL_UL,"Useful links:","Tautan yang berguna:","SET_BUL_UL
SettingsUI.cs BuildUsefulLinksOptionsUI UsefulLinks",,
SET_DO_NEV,"Never (on-demand only) - not recommended!","Tidak pernah (hanya berdasarkan permintaan) - tidak disarankan!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never",,
SET_DO_OAW,"Once a week","Sekali seminggu","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week",,
SET_RT_HTM,HTML,HTML,"SET_RT_HTM
SettingsUI.cs ReportTypes HTML",,
SET_RT_HAT,"HTML and text","HTML dan teks","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text",,
SET_RT_TXT,Text,Teks,"SET_RT_TXT
SettingsUI.cs ReportTypes Text",,
HRT_P_S,Status,Status,"HRT_P_S
HtmlReportTemplate.tt processed Status",,
HRT_F_RAT,"Did this help? Do you miss anything? Leave a rating or comment at the Workshop page: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","Apakah ini membantu? Apakah Anda melewatkan sesuatu? Tinggalkan rating atau komentar di halaman Workshop: https://steamcommunity.com/sharedfiles/filedetails/?id=2881031511","HRT_F_RAT
HTMLReport Footer_RatingText",,
HRTC_TH_N,NOTE,CATATAN,"HRTC_TH_N
HTMLReportTemplate TextHeader Note",,
SET_BRG_CLD,"Collect Logs and open directory","Kumpulkan Log dan buka direktori","SET_BRG_CLD
SettingsUI.cs BuildRecordGroupUI Collect Logs Desktop",,
HRTC_A_SCP,"Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes and without comment section should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SCP
HtmlReportTemplateCode.cs NoSourceNoComment",,
HRTC_A_SDP,"Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SDP
HtmlReportTemplateCode.cs NoSourceNoDescription",,
HRTC_S_SCNP,"No source code published. Without source code it is harder to ensure a mod not include malicious code.","No source code published. Without source code it is harder to ensure a mod not include malicious code.","HRTC_S_SCNP
HtmlReportTemplateCode.cs SourceNotPublic",,
HRTC_A_SDCP,"Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","Mods without source codes, without comment section and with an unclear description should better not be subscribed. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SDCP
HtmlReportTemplateCode.cs NoSourceNoCommentNoDescription",,
HRTC_A_SOB,"The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","The author has deliberately hidden the mod code from other modders, which is somewhat suspicious. Without source code it is also harder to ensure a mod not include malicious code.","HRTC_A_SOB
HtmlReportTemplateCode.cs SourceObfuscated",,
HRTC_S_TV,"This is a test version","This is a test version","HtmlReportTemplateCode.cs Statuses TestVersion",,
CAT_M_IGN,"The in-game name is","The in-game name is","CAT_M_IGN
Catalog.cs Modname IngameName",,
REPORT_NOTE_1,"A black bar might appear above the bottom toolbar.","Bilah hitam mungkin muncul di atas bilah alat bawah.",REPORT_NOTE_1,,
REPORT_NOTE_2,"A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Bobot berwarna merah tidak selalu berarti bahwa aset tersebut buruk. Hanya saja itu sangat detail dan mungkin lebih memengaruhi kinerja.",REPORT_NOTE_2,,
REPORT_NOTE_3,"A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Versi 3.0 beta telah dirilis di GitHub tetapi tidak pernah dirilis di Steam Workshop. Pembuat menulis dia tidak akan memperbarui mod lagi karena dia menyalahkan Paradox atas politik DLC mereka.",REPORT_NOTE_3,,
REPORT_NOTE_4,"ABLC has the functionality to prevent abandonment, and much more.","ABLC memiliki fungsi untuk mencegah pengabaian, dan banyak lagi.",REPORT_NOTE_4,,
REPORT_NOTE_5,"Accelerated night/weekend cycles from Real Time might give issues with district services.","Percepatan siklus malam/akhir pekan dari Real Time mungkin memiliki masalah dengan layanan distrik.",REPORT_NOTE_5,,
REPORT_NOTE_6,"Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Additive Shader tidak kompatibel dengan variabel waktu matahari terbit/terbenam dari Real Time. Gunakan versi pengujian Additive Shader sebagai gantinya.",REPORT_NOTE_6,,
REPORT_NOTE_7,"Additive Shader props converted to PO don't show up after reloading a save.","Alat peraga Aditif Shader yang dikonversi menjadi PO tidak muncul setelah memuat ulang penyimpanan.",REPORT_NOTE_7,,
REPORT_NOTE_8,"Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption mungkin tidak sesuai dengan opsi ""Pertanian menghasilkan tanaman lebih lambat dan lebih murah"" dari Rebalanced Industries.",REPORT_NOTE_8,,
REPORT_NOTE_9,"Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control memiliki semua fungsi mulai dari Distrik Bersejarah, dan banyak lagi.",REPORT_NOTE_9,,
REPORT_NOTE_10,"All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Semua pekerjaan dari gedung non-RICO, termasuk semua gedung DLC Industri, termasuk dalam nomor layanan (SRV).",REPORT_NOTE_10,,
REPORT_NOTE_11,"All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Segala macam masalah bisa terjadi, termasuk hilangnya objek Ploppable Asphalt.",REPORT_NOTE_11,,
REPORT_NOTE_12,"All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Semua pemain harus memiliki DLC yang sama persis (tidak ada yang didukung) dan mod. CSM tidak kompatibel dengan sebagian besar mod, terlalu banyak untuk disebutkan di sini. Daftar mod yang didukung (sangat singkat): https://citiesskylinesmultiplayer.com/#/supported-mods",REPORT_NOTE_12,,
REPORT_NOTE_13,"All recoloring will be lost when you (un)subscribe to anything while the game is running.","Semua pewarnaan ulang akan hilang saat Anda (berhenti) berlangganan apa pun saat game sedang berjalan.",REPORT_NOTE_13,,
REPORT_NOTE_14,"Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Alternatif untuk ini dapat ditemukan di sini: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532",REPORT_NOTE_14,,
REPORT_NOTE_15,"Always run the Steam client before you run the game. On Linux and MacOS some user action is required, see the installation guide: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/","Selalu jalankan klien Steam sebelum Anda menjalankan game. Di Linux dan MacOS, beberapa tindakan pengguna diperlukan, lihat panduan penginstalan: https://steamcommunity.com/workshop/filedetails/discussion/2105755179/3120423877860413758/",REPORT_NOTE_15,,
REPORT_NOTE_16,"As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Selama Anda tidak menggunakan TM:PE untuk membatasi kecepatan rel, mod ini harusnya kompatibel.",REPORT_NOTE_16,,
REPORT_NOTE_17,"Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","Anggaran polisi, layanan kesehatan, dan stasiun pemadam kebakaran secara otomatis dapat menyebabkan penurunan nilai tanah, karena anggaran yang lebih rendah berarti area cakupan yang lebih rendah.",REPORT_NOTE_17,,
REPORT_NOTE_18,"Backup your save before using this tool!","Cadangkan simpanan Anda sebelum menggunakan alat ini!",REPORT_NOTE_18,,
REPORT_NOTE_19,"Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Better Highway Icons memicu popup error dari Building Themes ('System.Reflection.MonoMethod.Invoke'). Kedua mod tampaknya masih berfungsi setelahnya.",REPORT_NOTE_19,,
REPORT_NOTE_20,"BOB has the functionality of Prop it Up, and more.","BOB memiliki fungsi Prop it Up, dan banyak lagi.",REPORT_NOTE_20,,
REPORT_NOTE_21,"Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Kedua mod memiliki opsi untuk menyembunyikan panel di layar menu utama. Hanya gunakan satu mod untuk menyembunyikannya, atau Anda mungkin mengalami masalah.",REPORT_NOTE_21,,
REPORT_NOTE_22,"Both mods replace the 'vanilla matchmaker', making them incompatible.","Kedua mod menggantikan 'vanilla matchmaker', membuatnya tidak kompatibel.",REPORT_NOTE_22,,
REPORT_NOTE_23,"Both mods touch the same game functionality and probably conflict.","Kedua mod menyentuh fungsionalitas game yang sama dan mungkin bertentangan.",REPORT_NOTE_23,,
REPORT_NOTE_24,"Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Kedua mod menggunakan tombol Tab. Gunakan mod orang pertama lainnya, atau ubah kunci untuk Berjalan otomatis orang pertama.",REPORT_NOTE_24,,
REPORT_NOTE_25,"Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Menyebabkan pohon terapung. Anda dapat beralih ke Tree Anarchy, yang memiliki fungsi dari kedua mod ini.",REPORT_NOTE_25,,
REPORT_NOTE_26,"CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","PERHATIAN: JANGAN MENEKAN KESALAHAN dalam opsi mod atau popup dari mod ini, karena ini membuat pemecahan masalah mod/aset hampir tidak mungkin dilakukan. Menyembunyikan kesalahan tidak akan menghilangkannya, dan akan membuat game Anda kurang dapat diandalkan!",REPORT_NOTE_26,,
REPORT_NOTE_27,"CAUTION: If you use this and save, the game save is broken.","PERHATIAN: Jika Anda menggunakan ini dan menyimpannya, penyimpanan game rusak.",REPORT_NOTE_27,,
REPORT_NOTE_28,"CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","PERHATIAN: Ini hanya menyembunyikan ikon masalah. Masalahnya masih ada! Ini dapat dengan cepat menyebabkan pengabaian massal jika Anda lupa memeriksa masalah.",REPORT_NOTE_28,,
REPORT_NOTE_29,"Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Ubah kecepatan konstruksi menjadi 100% dalam pengaturan Real Time untuk menghindari bangunan menghilang.",REPORT_NOTE_29,,
REPORT_NOTE_30,"Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Mengubah tanggal dapat menyebabkan kesenjangan pada grafik atau menyebabkan bagian dari grafik ditimpa.",REPORT_NOTE_30,,
REPORT_NOTE_31,"Clicking in the bottom bar for UEC functionality does not work.","Memencet di bilah bawah untuk fungsional UEC itu tidak berfungsi.",REPORT_NOTE_31,,
REPORT_NOTE_32,"Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler mengesampingkan opsi kabut dari Hide it, Bobby.",REPORT_NOTE_32,,
REPORT_NOTE_33,"Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler mengesampingkan opsi kabut dari Hide It.",REPORT_NOTE_33,,
REPORT_NOTE_34,"If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).","If you change the time of day in Play It!, this will be reset to Real Time values if you unpause. This is intended behavior. Also speeding up the game works fine, but if you change the day/night cycle speed, the time of the day on the clock stays the same and so do the citizens (visually days fly by but the time that the real time mod sets actually affects the citizens' behavior).",REPORT_NOTE_34,,
REPORT_NOTE_35,"Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","Kompatibilitas tidak pasti, tetapi peningkatan batas dari More Vehicle mungkin tidak digunakan oleh PXPVehicleInfo, menyebabkan angka yang salah saat melampaui batas kendaraan asli.",REPORT_NOTE_35,,
REPORT_NOTE_36,"Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Pertimbangkan untuk mengganti aset lama(beberapa) yang memerlukannya dengan yang lebih baru, lalu berhenti berlangganan mod ini.",REPORT_NOTE_36,,
REPORT_NOTE_37,"Copyright by OpenMSX Authors, licensed under GPL v2.","Hak Cipta oleh OpenMSX Authors, dilisensikan di bawah GPL v2.",REPORT_NOTE_37,,
REPORT_NOTE_38,"Creative Commons license.","Lisensi Creative Commons.",REPORT_NOTE_38,,
REPORT_NOTE_39,"CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM dapat merusak Find It. Menjalankan game sebagai administrator dapat memecahkan masalah ketidakcocokan untuk sementara.",REPORT_NOTE_39,,
REPORT_NOTE_40,"CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR tidak kompatibel dengan opsi zonasi lanjutan di Network Extensions.",REPORT_NOTE_40,,
REPORT_NOTE_41,"Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster tidak akan memengaruhi jalan CSUR, karena tidak menggunakan kedalaman jalan standar.",REPORT_NOTE_41,,
REPORT_NOTE_42,"Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic mengesampingkan opsi kabut Hide It, Bobby.",REPORT_NOTE_42,,
REPORT_NOTE_43,"Daylight Classic overrules the fog options of Hide It.","Daylight Classic mengesampingkan opsi kabut Hide It.",REPORT_NOTE_43,,
REPORT_NOTE_44,"Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Nonaktifkan build in mod Colossal Order, karena fungsinya termasuk dalam Extra Landscaping Tools.",REPORT_NOTE_44,,
REPORT_NOTE_45,"Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Nonaktifkan build in mods dari Colossal Order, karena fungsinya termasuk dalam Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Berhati-hatilah untuk mengaktifkan fungsi sebelum memuat ke penyimpanan.",REPORT_NOTE_45,,
REPORT_NOTE_46,"Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Nonaktifkan Classic sunlight color, Intensitas sinar matahari klasik, dan Klasik untuk pengaturan warna di Daylight Classic.",REPORT_NOTE_46,,
REPORT_NOTE_47,"Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Menonaktifkan pencemaran air tidak serta merta, butuh beberapa waktu untuk membersihkan air. Mengaktifkan kembali polusi tanah atau air juga tidak segera, butuh beberapa waktu untuk membangun kembali.",REPORT_NOTE_47,,
REPORT_NOTE_48,"Due to the significant changes to the base game, this mod is best used for new games only.","Karena perubahan signifikan pada game dasar, mod ini paling baik digunakan untuk game baru saja.",REPORT_NOTE_48,,
REPORT_NOTE_49,"EDS doesn't detect the extra CitizenUnits.","EDS tidak mendeteksi CitizenUnits tambahan.",REPORT_NOTE_49,,
REPORT_NOTE_50,"Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Nonaktifkan anarki atau buldoser pohon/batu sebelum meletakkan apa pun, untuk mencegah pohon/batu di gedung atau jalan.",REPORT_NOTE_50,,
REPORT_NOTE_51,"Elevated road, bridges and tunnels are separate network types and will need to be replaced separately. Read workshop page for links to replacement collections.","Jalan layang, jembatan, dan terowongan adalah jenis jalanan yang terpisah dan perlu diganti secara terpisah. Baca halaman workshop untuk tautan ke koleksi pengganti.",REPORT_NOTE_51,,
REPORT_NOTE_52,"EML already has a better limit showing functionality.","EML sudah memiliki batas yang lebih baik untuk menampilkan fungsional.",REPORT_NOTE_52,,
REPORT_NOTE_53,"EML already has the functionality of Unlimited Outside Connections.","EML sudah memiliki fungsi Unlimited Outside Connections.",REPORT_NOTE_53,,
REPORT_NOTE_54,"EML has electrified roads functionality built-in.","EML memiliki fungsional jalan listrik bawaan.",REPORT_NOTE_54,,
REPORT_NOTE_55,"Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","'Jaring yang dinaikkan' (pulau lalu lintas) IMT yang ada tidak akan disesuaikan ketinggiannya secara otomatis. Tanda lain akan menyesuaikan secara otomatis.",REPORT_NOTE_55,,
REPORT_NOTE_56,"Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 memiliki semua fungsi dari HideUI.",REPORT_NOTE_56,,
REPORT_NOTE_57,"Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 memiliki semua fungsi dari More Simulation Speed Options.",REPORT_NOTE_57,,
REPORT_NOTE_58,"Extended InfoPanel already has Chirper move functionality.","Extended InfoPanel sudah memiliki fungsi Chirper move.",REPORT_NOTE_58,,
REPORT_NOTE_59,"Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Filter Find It tidak berfungsi dengan baik dengan fitur Tree &amp; Vehicle Prop mod.",REPORT_NOTE_59,,
REPORT_NOTE_60,"Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It memiliki kemampuan untuk 'membuka semua'. Anda dapat berhenti berlangganan mod 'Unlock All + Wonders' mod.",REPORT_NOTE_60,,
REPORT_NOTE_61,"Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.","Will not bulldoze if you own Natural Disasters. You need to use Disaster Response Unit in this case. Newer building categories are not bulldozed.",REPORT_NOTE_61,,
REPORT_NOTE_62,"Firefighters might walk instead of run back to their firetruck.","Petugas pemadam kebakaran mungkin berjalan alih-alih berlari kembali ke truk pemadam kebakaran mereka.",REPORT_NOTE_62,,
REPORT_NOTE_63,"For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Untuk kendaraan angkutan umum yang bertelur di depo, kendaraan tersebut terdaftar di depo bukan di stasiun.",REPORT_NOTE_63,,
REPORT_NOTE_64,"For transit hubs, this only works if the bus part is a sub-building.","Untuk hub transit, ini hanya berfungsi jika bagian bus adalah sub-bangunan.",REPORT_NOTE_64,,
REPORT_NOTE_65,"FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster memiliki semua fungsi Mini FPS Booster, dan banyak lagi.",REPORT_NOTE_65,,
REPORT_NOTE_66,"From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","Dari menu utama, waktu tunda pada opsi mod akan salah. Saat dalam game, opsi mod menunjukkan waktu tunda yang benar, sesuai dengan waktu pelambatan Real Time.",REPORT_NOTE_66,,
REPORT_NOTE_67,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Game dijeda secara otomatis saat Anda mengubah waktu, dan waktu disetel ulang kembali saat Anda membatalkan jeda. Opsi kecepatan waktu di TimeWarp tidak akan berfungsi.",REPORT_NOTE_67,,
REPORT_NOTE_68,"Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Game dijeda secara otomatis saat Anda mengubah waktu, dan waktu disetel ulang kembali saat Anda membatalkan jeda. Opsi kecepatan waktu di Ultimate Eyecandy tidak akan berfungsi.",REPORT_NOTE_68,,
REPORT_NOTE_69,"Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller merusak Harmony dan mod apa pun tergantung pada Harmony. Beralih ke Garbage Bin Manager.",REPORT_NOTE_69,,
REPORT_NOTE_70,"Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned mungkin menonaktifkan Resolusi UI. Gunakan Harmony versi reguler sebagai gantinya.",REPORT_NOTE_70,,
REPORT_NOTE_71,"If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Jika garis kontur tidak berfungsi, matikan ""Timpa Medan"" dan atur nilainya menjadi sekitar 100 pada opsi ROTTERdams.",REPORT_NOTE_71,,
REPORT_NOTE_72,"If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy. Shadows must be set to max using Shadow Strength Adjuster to prevent the sun from leaking through objects. To make shadows less visible, reduce global light intensity and increase ambient light intensity in Ultimate Eyecandy.","Jika default terlihat terlalu gelap, aktifkan pengaturan intensitas cahaya global dan/atau sekitar di Ultimate Eyecandy. Bayangan harus diatur ke maksimal menggunakan Shadow Strength Adjuster untuk mencegah sinar matahari menembus objek. Untuk membuat bayangan kurang terlihat, kurangi intensitas cahaya global dan tingkatkan intensitas cahaya sekitar di Ultimate Eyecandy.",REPORT_NOTE_72,,
REPORT_NOTE_73,"If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Jika Anda mengubah pengaturan grafik atau jarak visibilitas prop, Anda harus memulai ulang game agar decals diperbarui.",REPORT_NOTE_73,,
REPORT_NOTE_74,"If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Jika Anda mengubah opsi Move It ""enhanced Pillar Control"" cat permukaan yang ada mungkin hilang.",REPORT_NOTE_74,,
REPORT_NOTE_75,"If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Jika Anda membuat putar balik dengan sambungan lajur TM:PE, aturan putar balik akan tetap ada setelah Anda menghapus sambungan lajur tersebut. Jadi hapus secara manual.",REPORT_NOTE_75,,
REPORT_NOTE_76,"If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Jika Anda tidak ingin api menyebar sama sekali dari pohon ke pohon, Anda tidak memerlukan mod ini tetapi dapat mengaktifkan opsi permainan ""Tidak ada fungsi penyebaran api"".",REPORT_NOTE_76,,
REPORT_NOTE_77,"If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Jika Anda mengaktifkan mod ini untuk sumber daya yang Anda produksi oleh bangunan industri, bangunan tersebut akan mencoba mengekspor semua produknya. Ini kemungkinan besar akan menyebabkan industri ditinggalkan karena tidak ada cukup pembeli.",REPORT_NOTE_77,,
REPORT_NOTE_78,"If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Jika Anda memiliki masalah dengan jalur cagar alam atau overlay garis topografi, baca deskripsi mod di Steam Workshop untuk perbaikan.",REPORT_NOTE_78,,
REPORT_NOTE_79,"If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Jika Anda menggunakan lebih dari satu OxylonEuroSoundpack, Anda mungkin mendapatkan satu atau lebih peringatan ""sudah ada"". Ini tidak berbahaya.",REPORT_NOTE_79,,
REPORT_NOTE_80,"If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Jika Anda menggunakan ini hanya untuk tangkapan layar beresolusi tinggi, Anda tidak memerlukan mod ini dan dapat menggunakan Shift-F12 default sebagai gantinya.",REPORT_NOTE_80,,
