"Identifier","Source String","Translation","Context","Labels","Max. Length"
"SET_BRG_RPTF","Report path","Speicherort","SET_BRG_RPTF
SettingsUI.cs BuildRecordGroupUI reportPathTextField","",""
"SET_BRG_RTD","Report type","Art des Berichts","SET_BRG_RTD
SettingsUI.cs BuildRecordGroupUI reportTypeDropdown","",""
"SET_BRG_RPB","Reset path to default","Speicherort auf Standard zurücksetzen","SET_BRG_RPB
SettingsUI.cs BuildRecordGroupUI resetPathBtn","",""
"SET_BUG_DOI","Days of inactivity to retire author","Tage der Inaktivität, um den Autor als inaktiv zu markieren","SET_BUG_DOI
SettingsUI.cs BuildUpdaterGroupUI daysOfInactivity","",""
"SET_BUG_MSPMP","Estimated milliseconds per mod page","Geschätzte Millisekunden pro Mod-Seite","SET_BUG_MSPMP
SettingsUI.cs BuildUpdaterGroupUI msPerModPage","",""
"SET_BUG_OOTA","Run Road Asset Crawler (AN dependent)","Netzwerk-Crawler ausführen (AN-Abhängigkeiten)","SET_BUG_OOTA
SettingsUI.cs BuildUpdaterGroupUI OnOneTimeAction","",""
"SET_BUG_OSU","Run Updater","Jetzt Aktualisieren","SET_BUG_OSU
SettingsUI.cs BuildUpdaterGroupUI OnStartUpdater","",""
"SET_BUG_OSWC","Run Web Crawler","WebCrawler ausführen","SET_BUG_OSWC
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawler","",""
"SET_BUG_OSWCQ","Run Web Crawler (quick)","WebCrawler ausführen (schnell)","SET_BUG_OSWCQ
SettingsUI.cs BuildUpdaterGroupUI OnStartWebCrawlerquick","",""
"SET_BUG_SMFP","Steam max failed pages","Steam max. fehlgeschlagene Seiten","SET_BUG_SMFP
SettingsUI.cs BuildUpdaterGroupUI steamMaxFailedPages","",""
"SET_BUG_SMLP","Steam max listing pages","Steam max. Seiten","SET_BUG_SMLP
SettingsUI.cs BuildUpdaterGroupUI steamMaxListingPages","",""
"SET_BUG_UG","Updater","Aktualisierungstool","SET_BUG_UG
SettingsUI.cs BuildUpdaterGroupUI updaterGroup","",""
"SET_BUG_WFR","Weeks for soon retired","Wochen für die ""Bald Inaktiv""-Meldung","SET_BUG_WFR
SettingsUI.cs BuildUpdaterGroupUI weeksForRetired","",""
"SET_DO_NEV","Never (on-demand only) - not recommended!","Nie (nur auf Anfrage) - nicht empfohlen!","SET_DO_NEV
SettingsUI.cs DownloadOptions Never","",""
"SET_DO_OAW","Once a week","Einmal pro Woche","SET_DO_OAW
SettingsUI.cs DownloadOptions Once a week","",""
"SET_RT_HTM","HTML","HTML","SET_RT_HTM
SettingsUI.cs ReportTypes HTML","",""
"SET_RT_HAT","HTML and text","HTML und Text","SET_RT_HAT
SettingsUI.cs ReportTypes HTML and Text","",""
"SET_RT_TXT","Text","Text","SET_RT_TXT
SettingsUI.cs ReportTypes Text","",""
"LANGUAGE","English","Deutsch","LANGUAGE","",""
"REPORT_NOTE_1","A black bar might appear above the bottom toolbar.","Eine schwarze Leiste kann über der unteren Werkzeugleiste erscheinen.","REPORT_NOTE_1","",""
"REPORT_NOTE_2","A red colored weight doesn't necessarily mean that the asset is bad. Just that it's very detailed and might impact performance more.","Ein rot gefärbtes ""Gewicht"" bedeutet nicht notwendigerweise, dass das Asset schlecht ist. Es sagt nur aus, dass es sehr detailliert ist und die Performance stärker beeinflussen könnte.","REPORT_NOTE_2","",""
"REPORT_NOTE_3","A version 3.0 beta has been released on GitHub but was never released on the Steam Workshop. The author wrote he’ll not update the mod any more as he blame Paradox for their DLC politics.","Eine Version 3.0 Beta wurde auf GitHub veröffentlicht, wurde aber nie im Steam Workshop veröffentlicht. Der Autor schrieb, er werde den Mod nicht mehr aktualisieren, da er Paradox für ihre DLC-Politik bestrafen will.","REPORT_NOTE_3","",""
"REPORT_NOTE_4","ABLC has the functionality to prevent abandonment, and much more.","ABLC verfügt über die Funktionalität, das Verlassen von Gebäuden zu verhindern und vieles mehr.","REPORT_NOTE_4","",""
"REPORT_NOTE_5","Accelarated night/weekend cycles from Real Time might give issues with district services.","Schnelle Nacht- und Wochenendzyklen von Real Time geben möglicherweise Probleme mit Distrikt-Dienstleistungen.","REPORT_NOTE_5","",""
"REPORT_NOTE_6","Additive Shader is not compatible with the variable sunrise/sunset times from Real Time. Use the Additive Shader test version instead.","Der Additive Shader ist nicht mit den variablen Sonnenauf- und Sonnenuntergangszeiten von Real Time kompatibel. Verwende stattdessen die Additive Shader Testversion oder steige komplett auf Extended Manager Library und Prop Anarchy um.","REPORT_NOTE_6","",""
"REPORT_NOTE_7","Additive Shader props converted to PO don't show up after reloading a save.","Additive Shader-Dekorationen, die in PO umgewandelt wurden, werden nach dem erneuten Laden eines Spielstandes nicht angezeigt.","REPORT_NOTE_7","",""
"REPORT_NOTE_8","Adjustable Business Consumption might be incompatible with the ""Farms produce crops slower and cost less"" option of Rebalanced Industries.","Adjustable Business Consumption könnte mit der Option ""Farmen produzieren Pflanzen langsamer und kostengünstiger"" von Rebalanced Industries nicht kompatibel sein.","REPORT_NOTE_8","",""
"REPORT_NOTE_9","Advanced Building Level Control has all functionality of Historical Districts, and more.","Advanced Building Level Control hat alle Funktionen von Historical Districts und vieles mehr.","REPORT_NOTE_9","",""
"REPORT_NOTE_10","All jobs from non-RICO buildings, including all Industries DLC buildings, are included in the service (SRV) numbers.","Alle Aufträge von Nicht-RICO-Gebäuden, einschließlich aller Industries DLC-Gebäude, sind in den Service-Nummern (SRV) enthalten.","REPORT_NOTE_10","",""
"REPORT_NOTE_11","All kinds of issues can happen, including the disappearing of Ploppable Asphalt objects.","Es können alle Arten von Problemen auftreten, einschließlich des Verschwindens von Ploppable Asphalt-Objekten.","REPORT_NOTE_11","",""
"REPORT_NOTE_12","All players must have the exact same DLCs (none are supported) and mods. CSM is incompatible with most mods, too many to mention here. A (very short) list of supported mods: https://citiesskylinesmultiplayer.com/#/supported-mods","Alle Spieler müssen genau die gleichen DLCs haben (keine werden unterstützt) und Mods. CSM ist inkompatibel mit den meisten Mods, zu viele, um sie hier zu erwähnen. Eine (sehr kurze) Liste der unterstützten Mods: https://citiesskylinesmultiplayer.com/#/supported-mods","REPORT_NOTE_12","",""
"REPORT_NOTE_13","All recoloring will be lost when you (un)subscribe to anything while the game is running.","Alle Umfärbungen gehen verloren, wenn du irgendetwas abbestellst oder abonnierst, während das Spiel läuft.","REPORT_NOTE_13","",""
"REPORT_NOTE_14","Alternatives for this can be found here: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","Alternativen dafür findest du hier: https://steamcommunity.com/sharedfiles/filedetails/?id=2415082532","REPORT_NOTE_14","",""
"REPORT_NOTE_15","Always run the Steam client before you run the game.","Führe immer den Steam Client aus, bevor du das Spiel ausführst.","REPORT_NOTE_15","",""
"REPORT_NOTE_16","As long as you don't use TM:PE to limit the speed for rail tracks, these mods should be compatible.","Solange du nicht TM:PE verwendest, um die Geschwindigkeit für Bahnstrecken zu begrenzen, sollten diese Mods kompatibel sein.","REPORT_NOTE_16","",""
"REPORT_NOTE_17","Autobudgetting police, healthcare and fire stations could cause land value to drop, because lower budget means lower cover area.","Das Autobudgetieren für die Polizei, die Gesundheitsfürsorge und Feuerwehr könnten dazu führen, dass der Bodenwert sinkt, weil niedrigere Haushaltsmittel eine geringere Deckungsfläche bedeuten.","REPORT_NOTE_17","",""
"REPORT_NOTE_18","Backup your save before using this tool!","Sichere deinen Spielstand vor der Verwendung dieses Tools!","REPORT_NOTE_18","",""
"REPORT_NOTE_19","Better Highway Icons triggers an error popup from Building Themes ('System.Reflection.MonoMethod.Invoke'). Both mods still appear to work after.","Bessere Highway Icons löst eine Fehlermeldung aus der Building Themes Mod ('System.Reflection.MonoMethod.Invoke') aus. Beide Mods scheinen aber immer noch zu funktionieren.","REPORT_NOTE_19","",""
"REPORT_NOTE_20","BOB has the functionality of Prop it Up, and more.","BOB verfügt über die Funktionalität von Prop it Up und noch viel mehr.","REPORT_NOTE_20","",""
"REPORT_NOTE_21","Both mods have options to hide panels on main menu screen. Only use one mod to hide them, or you might run into issues.","Beide Mods haben Optionen, Panels auf dem Hauptmenü zu verstecken. Benutze nur einen Mod, um sie auszublenden, oder es könnten Probleme auftreten.","REPORT_NOTE_21","",""
"REPORT_NOTE_22","Both mods replace the 'vanilla matchmaker', making them incompatible.","Beide Mods ersetzen den 'Vanilla Matchmaker', was sie inkompatibel macht.","REPORT_NOTE_22","",""
"REPORT_NOTE_23","Both mods touch the same game functionality and probably conflict.","Beide Mods verändern die gleiche Spielfunktionalität und stehen daher wahrscheinlich in Konflikt.","REPORT_NOTE_23","",""
"REPORT_NOTE_24","Both mods use the Tab key. Use another first person mod, or change the key for First-person Auto-walking.","Beide Mods verwenden die Tab Taste. Benutze eine andere First-Person Mod oder ändere die Taste für First-person Auto-walking.","REPORT_NOTE_24","",""
"REPORT_NOTE_25","Causes trees to float. You could switch to Tree Anarchy, which has the functionality of both these mods.","Bewirkt, dass Bäume schweben. Du kannst zu Tree Anarchy wechseln, die die Funktionalität dieser beiden Mods hat.","REPORT_NOTE_25","",""
"REPORT_NOTE_26","CAUTION: DO NOT SUPPRESS ERRORS in the mod options or in the popups from this mod, as it makes troubleshooting mod/asset issues near impossible. Hiding errors does not make them go away, and will make your game less reliable!","ACHTUNG: FEHLER UNTERDRÜCKEN in den Mod-Optionen oder in den Pop-ups von diesem Mod NICHT aktivieren, da es die Fehlerbehebung von Mod-/Asset-Problemen nahezu unmöglich macht. Fehler werden durch das Verstecken nicht gelöst und machen dein Spiel weniger zuverlässig!","REPORT_NOTE_26","",""
"REPORT_NOTE_27","CAUTION: If you use this and save, the game save is broken.","ACHTUNG: Wenn du dies verwendest und speicherst, wird der Spielstand zerstört!","REPORT_NOTE_27","",""
"REPORT_NOTE_28","CAUTION: This only hides the problem icons. The problems still exist! This can quickly lead to mass abandonment if you forget to check for problems.","ACHTUNG: Dies verbirgt nur die Problemsymbole. Die Probleme sind immer noch vorhanden! Dies kann schnell zu extrem vielen verlassenen Gebäuden führen, wenn du vergessen hast selbst die Probleme zu überprüfen.","REPORT_NOTE_28","",""
"REPORT_NOTE_29","Change the construction speed to 100% in Real Time's settings to avoid buildings disappearing.","Ändere die Baugeschwindigkeit auf 100% in den Einstellungen von Real Time, um zu verhindern, dass Gebäude verschwinden.","REPORT_NOTE_29","",""
"REPORT_NOTE_30","Changing the date may cause a gap in the graph or cause part of the graph to be overwritten.","Das Ändern des Datums kann dazu führen, dass eine Lücke in der Grafik entsteht oder Teile des Diagramms überschrieben werden.","REPORT_NOTE_30","",""
"REPORT_NOTE_31","Clicking in the bottom bar for UEC functionality does not work.","Klicken in der unteren Leiste für UEC-Funktionalität funktioniert nicht.","REPORT_NOTE_31","",""
"REPORT_NOTE_32","Clouds &amp; Fog Toggler overrules the fog options of Hide it, Bobby.","Clouds &amp; Fog Toggler überschreibt die Nebeloptionen von Hide it, Bobby.","REPORT_NOTE_32","",""
"REPORT_NOTE_33","Clouds &amp; Fog Toggler overrules the fog options of Hide It.","Clouds &amp; Fog Toggler überschreibt die Nebeloptionen von Hide it.","REPORT_NOTE_33","",""
"REPORT_NOTE_34","Coloring the road while on a custom map theme, might give intersections a wrong color.","Das Färben der Straße auf einem benutzerdefinierten Kartenthema, könnte Kreuzungen eine falsche Farbe verleihen.","REPORT_NOTE_34","",""
"REPORT_NOTE_35","Compatibility is uncertain, but the increased limit from More Vehicles is probably not used by PXPVehicleInfo, leading to incorrect numbers when going beyond the original vehicle limit.","Die Kompatibilität ist ungewiss, aber die erhöhte Grenze von More Vehicles wird wahrscheinlich nicht von PXPVehicleInfo verwendet. Dies führt zu falschen Zahlen, wenn man über das ursprüngliche Fahrzeuglimit hinausgeht.","REPORT_NOTE_35","",""
"REPORT_NOTE_36","Consider replacing the old asset(s) that need this by newer ones and then unsubscribe this mod.","Ziehe in Erwägung, die alten Assets, die dies benötigen, durch neuere Assets zu ersetzen und dann diese Mod abzubestellen.","REPORT_NOTE_36","",""
"REPORT_NOTE_37","Copyright by OpenMSX Authors, licensed under GPL v2.","Copyright von OpenMSX Authors, lizenziert unter GPL v2.","REPORT_NOTE_37","",""
"REPORT_NOTE_38","Creative Commons license.","Creative-Commons-Lizenz.","REPORT_NOTE_38","",""
"REPORT_NOTE_39","CSM can break Find It. Running the game as administrator may temporarily solve the incompatibility issue.","CSM kann Find It behindern. Das Spiel als Administrator zu starten kann das Problem der Inkompatibilität vorübergehend lösen.","REPORT_NOTE_39","",""
"REPORT_NOTE_40","CSUR is incompatible with the advanced zoning options in Network Extensions.","CSUR ist mit den erweiterten Zonenoptionen in Network Extensions nicht kompatibel.","REPORT_NOTE_40","",""
"REPORT_NOTE_41","Curb Height Adjuster will not affect CSUR roads, because they don't use standard road depths.","Curb Height Adjuster wirkt sich nicht auf CSUR Straßen aus, da diese keine normalen Straßentiefen verwenden.","REPORT_NOTE_41","",""
"REPORT_NOTE_42","Daylight Classic overrules the fog options of Hide It, Bobby.","Daylight Classic überschreibt die Nebeloptionen von Hide It, Bobby.","REPORT_NOTE_42","",""
"REPORT_NOTE_43","Daylight Classic overrules the fog options of Hide It.","Daylight Classic überschreibt die Nebeloptionen von Hide It.","REPORT_NOTE_43","",""
"REPORT_NOTE_44","Deactivate the build in mod of Colossal Order, as its function is included in Extra Landscaping Tools.","Deaktiviere den eingebauten ""Unendliche Erde"" Mod von Colossal Order, da seine Funktion in Extra-Landscaping Tools enthalten ist.","REPORT_NOTE_44","",""
"REPORT_NOTE_45","Deactivate the build in mods of Colossal Order, as the functions are included in Game Anarchy: Unlimited Money, Unlimited Oil And Ore, Unlock All. Take care to activate the functions before loading into a save.","Deaktiviere die folgenden eingebauten Mods von Colossal Order, da die Funktionen in Game Anarchy enthalten sind: Unendlich Geld, Unendlich Öl und Erz und Alles freischalten. Achtedarauf, die Funktionen zu aktivieren, bevor du einen Spielstand lädst.","REPORT_NOTE_45","",""
"REPORT_NOTE_46","Disable the Classic sunlight color, Classic sunlight intensity and Classic for color settings in Daylight Classic.","Deaktiviere Classic sunlight color, Classic sunlight intensity und Classic for color settings in Daylight Classic.","REPORT_NOTE_46","",""
"REPORT_NOTE_47","Disabling water pollution is not immediate, it takes some time for the water to clear up. Re-enabling ground or water pollution is also not immediate, it takes some time to build up again.","Die Beseitigung der Verschmutzung des Wassers geschieht nicht sofort, es dauert einige Zeit, bis das Wasser gereinigt ist. Auch das erneute Aktivieren der Boden- oder Wasserverschmutzung wirkt sich nicht sofort aus und braucht einige Zeit, wieder sichtbar zu werden.","REPORT_NOTE_47","",""
"REPORT_NOTE_48","Due to the significant changes to the base game, this mod is best used for new games only.","Aufgrund der erheblichen Änderungen am Basispiel wird diese Mod am besten nur für neue Spiele verwendet.","REPORT_NOTE_48","",""
"REPORT_NOTE_49","EDS doesn't detect the extra CitizenUnits.","EDS erkennt die zusätzlichen CitizenUnits nicht.","REPORT_NOTE_49","",""
"REPORT_NOTE_50","Either toggle anarchy off or bulldoze trees/rocks before placing anything, to prevent trees/rocks in buildings or roads.","Schalte entweder die Anarchie aus oder räume Bäume/Felsen aus dem Weg, bevor du etwas platzierst, um Bäume/Felsen in Gebäuden oder Straßen zu verhindern.","REPORT_NOTE_50","",""
"REPORT_NOTE_51","Elevated road, bridges and tunnels are separate network types and will need to be replaced separately.","Erhöhte Straßen, Brücken und Tunnel sind getrennte Netzwerktypen und müssen separat ersetzt werden.","REPORT_NOTE_51","",""
"REPORT_NOTE_52","EML already has a better limit showing functionality.","EML enthält bereits eine Funktion zum Anzeigen der Grenzwerte.","REPORT_NOTE_52","",""
"REPORT_NOTE_53","EML already has the functionality of Unlimited Outside Connections.","EML verfügt bereits über die Funktionalität von Unlimited Outside Connections.","REPORT_NOTE_53","",""
"REPORT_NOTE_54","EML has electrified roads functionality built-in.","EML hat eine elektrische Straßenfunktionalität eingebaut.","REPORT_NOTE_54","",""
"REPORT_NOTE_55","Existing IMT 'raised meshes' (traffic islands) will not automatically have their heights adjusted. Other markings will adjust automatically.","Bestehende IMT 'raised meshes' (Verkehrsinseln) werden nicht automatisch in der Höhe angepasst. Andere Markierungen werden automatisch angepasst.","REPORT_NOTE_55","",""
"REPORT_NOTE_56","Extended InfoPanel 2 has all functionality from HideUI.","Extended InfoPanel 2 bietet alle Funktionen von HideUI.","REPORT_NOTE_56","",""
"REPORT_NOTE_57","Extended InfoPanel 2 has all functionality from More Simulation Speed Options.","Extended InfoPanel 2 bietet alle Funktionen von More Simulation Speed Options.","REPORT_NOTE_57","",""
"REPORT_NOTE_58","Extended InfoPanel already has Chirper move functionality.","Erweitertes InfoPanel verfügt bereits über eine Chirper-Verschiebe-Funktion.","REPORT_NOTE_58","",""
"REPORT_NOTE_59","Find It filters don't work correctly with the Tree &amp; Vehicle Prop mod.","Find It Filter arbeite nicht korrekt mit der Tree &amp; Vehicle Prop Mod zusammen.","REPORT_NOTE_59","",""
"REPORT_NOTE_60","Find It has the ability to 'unlock all'. You can unsubscribe the 'Unlock All + Wonders' mod.","Find It hat die Möglichkeit, alles zu entsperren. Du kannst die 'Unlock All + Wonders' Mod abbestellen.","REPORT_NOTE_60","",""
"REPORT_NOTE_61","Fire spreading to other buildings is included in the game itself now.","Das Ausbreiten von Feuer auf andere Gebäude ist jetzt im Spiel selbst enthalten.","REPORT_NOTE_61","",""
"REPORT_NOTE_62","Firefighters might walk instead of run back to their firetruck.","Feuerwehrleute könnten zu Fuß gehen, anstatt zu ihrem Feuerwehrwagen zurückzulaufen.","REPORT_NOTE_62","",""
"REPORT_NOTE_63","For public transport vehicles that spawn at a depot, the vehicles are listed at the depot instead of the station.","Für Fahrzeuge der öffentlichen Verkehrsmittel, die in einem Lager spawnen, werden die Fahrzeuge im Depot anstelle des Bahnhofs gelistet.","REPORT_NOTE_63","",""
"REPORT_NOTE_64","For transit hubs, this only works if the bus part is a sub-building.","Für Transit-Hubs funktioniert dies nur, wenn der Busteil ein Untergebäude ist.","REPORT_NOTE_64","",""
"REPORT_NOTE_65","FPS Booster has all functionality of Mini FPS Booster, and more.","FPS Booster verfügt über alle Funktionen von Mini FPS Booster und mehr.","REPORT_NOTE_65","",""
"REPORT_NOTE_66","From the main menu, the delay time in the mod options will be incorrect. While in game, the mod options do show the correct delay time, corresponding to the Real Time slowed time.","Im Hauptmenü wird die Verzögerung in den Mod-Optionen falsch angezeigt. Während des Spiels zeigen die Mod-Optionen die richtige Verzögerungszeit an, entsprechend der Echtzeit-Verlangsamung der Zeit.","REPORT_NOTE_66","",""
"REPORT_NOTE_67","Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in TimeWarp will not work.","Das Spiel pausiert automatisch, wenn du die Zeit änderst, und die Zeit wird zurückgesetzt, wenn du die Pause aufhebst. Zeitgeschwindigkeitsoptionen in TimeWarp werden nicht funktionieren.","REPORT_NOTE_67","",""
"REPORT_NOTE_68","Game pauses automatially when you change time, and time resets back when you unpause. Time speed options in Ultimate Eyecandy will not work.","Das Spiel pausiert automatisch, wenn du die Zeit änderst, und die Zeit wird zurückgesetzt, wenn du die Pause aufhebst. Zeitgeschwindigkeitsoptionen in Ultimate Eyecandy werden nicht funktionieren.","REPORT_NOTE_68","",""
"REPORT_NOTE_69","Garbage Bin Controller breaks Harmony and any mod depending on Harmony. Switch to Garbage Bin Manager.","Garbage Bin Controller stoppt Harmony und beendet jede Modifikation die abhängig von Harmony ist. Wechsel zum Garbage Bin Manager.","REPORT_NOTE_69","",""
"REPORT_NOTE_70","Harmony Redesigned might disable UI Resolution. Use the regular version of Harmony instead.","Harmony Redesigned könnte die UI-Auflösung deaktivieren. Verwenden stattdessen die reguläre Version von Harmony.","REPORT_NOTE_70","",""
"REPORT_NOTE_71","If contour lines doesn't work, turn off ""Overwrite Terrain"" and set the value to around 100 in ROTTERdams options.","Wenn die Konturlinien nicht funktionieren, deaktiviere ""Overwrite Terrain"" und setze den Wert in den ROTTERdam-Optionen auf um die 100.","REPORT_NOTE_71","",""
"REPORT_NOTE_72","If the default looks too dark, turn up the global and/or ambient light intensity settings in Ultimate Eyecandy.","Wenn die Standardeinstellung zu dunkel aussieht, regel die globalen und/oder Umgebungslichtintensitätseinstellungen in Ultimate Eyecandy nach oben.","REPORT_NOTE_72","",""
"REPORT_NOTE_73","If you change graphics settings or prop visibility distance, you will have to restart the game for the decals to update.","Wenn du die Grafikeinstellungen oder die Sichtbarkeit von Dekorationen änderst, müsst du das Spiel neu starten, damit die Oberflächen aktualisiert werden können.","REPORT_NOTE_73","",""
"REPORT_NOTE_74","If you change the Move It ""enhanced Pillar Control"" option your existing surface paints might disappear.","Wenn du die Option „Verbesserte Säulenkontrolle“ änderst, können vorhandenen Oberflächenfarben von Surface Painter verschwinden.","REPORT_NOTE_74","",""
"REPORT_NOTE_75","If you create a U-turn with TM:PE lane connections, the U-turn rule will remain after you remove that lane connection. So remove it manually.","Wenn du eine Kehrtwendung mit TM:PE Spurverbindungen erstellt hast, bleibt die Kehrtwende-Regel bestehen, nachdem Sie die Spurverbindung entfernt hast. Entferne sie daher manuell.","REPORT_NOTE_75","",""
"REPORT_NOTE_76","If you don't want fire to spread at all from tree to tree, you don't need this mod but can instead enable the game option ""No fire spread function"".","Wenn du möchtest, dass sich kein Feuer von Baum zu Baum verbreitet, brauchst du diesen Mod nicht, sondern kannst die Spieloption ""Feuerausbreitung deaktivieren"" nutzen.","REPORT_NOTE_76","",""
"REPORT_NOTE_77","If you enable this mod for a resource that you have industry buildings producing, the buildings will try to export all of its products. This will most likely cause the industry to be abandoned because there aren't enough buyers.","Wenn du diese Mod für eine Ressource aktivierst, für die du produzierende Industriegebäude hast, werden die Gebäude versuchen, alle ihre Produkte zu exportieren. Dies wird höchstwahrscheinlich dazu führen, dass das jeweilige Gebäude aufgegeben wird, da es nicht genügend Käufer gibt.","REPORT_NOTE_77","",""
"REPORT_NOTE_78","If you have issues with nature reserve paths or the topographic lines overlay, read the mod description on the Steam Workshop for fixes.","Wenn du Probleme mit Naturschutzpfaden oder der Überlagerung von topografischen Linien hast, lies die Mod-Beschreibung im Steam Workshop für Informationen zur Fehlerbehebung.","REPORT_NOTE_78","",""
"REPORT_NOTE_79","If you use more than one of the OxylonEuroSoundpack's, you might get one or more ""already exists"" warnings. These are harmless.","Wenn du mehr als eines der OxylonEuroSoundpacks verwendest, erhältst du möglicherweise eine oder mehrere Warnungen. Diese sind harmlos.","REPORT_NOTE_79","",""
"REPORT_NOTE_80","If you use this only for high resolution screenshots, you don't need this mod and can use the default Shift-F12 instead.","Wenn du diese Mod nur für hochauflösende Screenshots verwendest, benötigst du diese nicht und kannst stattdessen den Standard mit Shift-F12 verwenden.","REPORT_NOTE_80","",""
"REPORT_NOTE_81","If you want the new cubemap only by day, with the default night sky, enable the following settings for Fog Controller:
- ""Daynight Fog"" and ""Classic Fog"",
and enable the following settings for Daylight Classic:
- ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"" and ""Allow Classic fog effect if day/night cycle is on"".","Wenn du die neue Cubemap nur am Tag und in der Nacht den Standard-Nachthimmel nutzen möchtest, aktiviere die folgenden Einstellungen für Fog Controller:
- ""Daynight Fog"", ""Classic Fog"" and ""Disable at night""
und aktiviere die folgenden Einstellungen für Daylight Classic:
- ""Classic sunlight color"", ""Classic sunlight intensity"", ""Classic fog Effect"""" und ""Allow Classic fog effect if day/night cycle is on"".","REPORT_NOTE_81","",""
"REPORT_NOTE_82","If you want to use the old props that are included in the original mod, you need to keep the original mod subscribed, but disabled. Alternatively you could move the original .crp files to your local asset folder and unsub the original mod. If you start a new city it's the best to unsubscribe the original mod and use the Ploppable Surfaces from this collection: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","Wenn du die alten Oberflächen, die die ursprüngliche Mod enthalt, verwenden möchtest, müsst du die ursprüngliche Mod abonnieren, aber deaktivieren. Alternativ kannst du die ursprünglichen .crp-Dateien in deinen lokalen Asset-Ordner verschieben und dann die ursprüngliche Mod abbestellen. Wenn du eine neue Stadt startest, ist es am besten, die ursprüngliche Mod abzubestellen und die Ploppable Surfaces aus dieser Sammlung zu verwenden: https://steamcommunity.com/sharedfiles/filedetails/?id=2872742333","REPORT_NOTE_82","",""
"REPORT_NOTE_83","If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","Wenn du nicht in der Lage bist Requisiten vertikal mit Move It zu bewegen, versuche das ""Prop Snapping"" in den Mod-Optionen von Prop Anarchy aus und wieder ein zuschalten.","REPORT_NOTE_83","",""
"REPORT_NOTE_84","IMT markings will be lost on replaced network segments and connected intersections.","Beim Ersetzen von Netzsegmenten gehen IMT-Markierungen auf den Segmenten und den angeschlossenen Kreuzungen verloren.","REPORT_NOTE_84","",""
"REPORT_NOTE_85","In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod.","Um Außenverbindungen mit Zonenstraßen außerhalb der freigeschalteten Spielkacheln zu bauen, musst du die Zonierung mit einer anderen Mod vorübergehend deaktivieren.","REPORT_NOTE_85","",""
"REPORT_NOTE_86","In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","In den Einstellungen von ""Express Bus Services (TLM Plugin)"" können die Optionen ""Experimental"" und ""Agressive"" Busse despawnen, wenn auch der Transport Line Manager verwendet wird. Die Option ""Prudential"" funktioniert wie erwartet.","REPORT_NOTE_86","",""
"REPORT_NOTE_87","Included in base game","Im Basisspiel enthalten","REPORT_NOTE_87","",""
"REPORT_NOTE_88","Incorrectly shows as Cinematic Camera.","Wird fälschlicherweise als Cinematic Camera angezeigt.","REPORT_NOTE_88","",""
"REPORT_NOTE_89","Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","Anstelle von (oder kombiniert mit) dieser Mod kannst du benutzerdefinierte Einwohner aus dem Workshop für vielfältigere Menschenmengen herunterladen.","REPORT_NOTE_89","",""
"REPORT_NOTE_90","Intended only for flat ground.","Nur für flache Flächen gedacht.","REPORT_NOTE_90","",""
"REPORT_NOTE_91","Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Intercity-Busse gelangen nur über eine Autobahn als Außenverbindung in die Stadt, nicht über eine 2-Wege-Straße.","REPORT_NOTE_91","",""
"REPORT_NOTE_92","IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","IPT2 verfügt bereits über eine andere 'Spawning Delay'-Funktion. Dies funktioniert in Echtzeit statt Spielzeit und auch für einzelne Depots.","REPORT_NOTE_92","",""
"REPORT_NOTE_93","It is STRONGLY recommended not to use this mod!","Es wird DRINGEND empfohlen, diese Mod NICHT zu VERWENDEN!","REPORT_NOTE_93","",""
"REPORT_NOTE_94","It is strongly recommended to make a backup of an existing save before using this mod on it.","Es wird dringend empfohlen, ein Backup eines vorhandenen Spielstandes zu machen, bevor du diese Mod verwendest.","REPORT_NOTE_94","",""
"REPORT_NOTE_95","It takes some time before the traffic starts obeying new rules.","Es dauert einige Zeit, bis der Verkehr neu eingerichtete Regeln befolgt.","REPORT_NOTE_95","",""
"REPORT_NOTE_96","It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","Es ist am besten, die Option ""Dynamische Tageslänge"" in Echtzeit zu deaktivieren, da Cubemap Replacer bei Sonnenuntergang/Sonnenaufgang fest hinterlegte Zeiten verwendet.","REPORT_NOTE_96","",""
"REPORT_NOTE_97","It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","Es ist am besten, die Option ""Dynamische Tageslänge"" in Echtzeit zu deaktivieren, da Relight bei Sonnenuntergang/Sonnenaufgang fest hinterlegte Zeiten verwendet.","REPORT_NOTE_97","",""
